"EmployeeID","GenderIdentity","Ethnicity","VeteranStatus","DisabilityStatus","MaritalStatus","EducationLevel"
107231,"Female","White","No","No","Single","Doctorate"
100822,"Female","Hispanic or Latino","No","No","Married","Bachelor"
101535,"Female","Asian","No","No","Divorced","Master"
104183,"Male","White","No","No","Divorced","Master"
108126,"Female","Two or More Races","No","No","Single","High School"
104034,"Male","Native Hawaiian or Pacific Islander","No","No","Single","Bachelor"
109974,"Female","White","No","No","Married","High School"
101592,"Female","Hispanic or Latino","No","Prefer Not to Say","Single","Master"
106339,"Male","Asian","No","No","Married","Bachelor"
103285,"Male","White","No","No","Single","Associate"
102748,"Male","White","No","No","Single","Associate"
101703,"Female","White","No","No","Single","Bachelor"
104196,"Male","Asian","No","No","Single","Master"
101900,"Female","White","No","No","Married","Bachelor"
106578,"Male","Hispanic or Latino","No","No","Married","Bachelor"
108290,"Female","Hispanic or Latino","No","No","Divorced","High School"
109245,"Male","Hispanic or Latino","No","No","Married","Bachelor"
100876,"Female","Hispanic or Latino","No","Prefer Not to Say","Single","Bachelor"
105200,"Male","Two or More Races","No","No","Married","Master"
109675,"Male","Black or African American","No","No","Married","Bachelor"
105987,"Female","Black or African American","No","No","Single","High School"
101924,"Female","Asian","No","No","Single","High School"
103391,"Male","Black or African American","Prefer Not to Say","No","Single","High School"
106374,"Male","White","No","No","Married","Associate"
103519,"Female","Asian","No","No","Divorced","Bachelor"
108569,"Female","Hispanic or Latino","No","No","Single","Bachelor"
109311,"Female","White","No","No","Married","Associate"
109782,"Female","Two or More Races","No","No","Prefer Not to Say","Master"
104366,"Male","White","No","No","Married","Bachelor"
109036,"Female","Asian","No","No","Prefer Not to Say","High School"
100774,"Male","Hispanic or Latino","No","Prefer Not to Say","Single","Master"
105858,"Male","Two or More Races","No","No","Married","Master"
101373,"Female","White","Prefer Not to Say","No","Married","Master"
104131,"Female","Hispanic or Latino","Prefer Not to Say","No","Married","Associate"
105747,"Male","Black or African American","No","No","Married","Bachelor"
105319,"Male","Hispanic or Latino","No","No","Married","Bachelor"
103532,"Male","White","No","No","Married","Bachelor"
102613,"Female","Hispanic or Latino","No","No","Married","Doctorate"
105459,"Female","Hispanic or Latino","No","No","Married","Master"
106050,"Male","White","Yes","No","Married","Bachelor"
105285,"Female","Black or African American","No","No","Single","Associate"
101813,"Male","White","Prefer Not to Say","No","Married","High School"
108815,"Male","Black or African American","No","No","Married","Bachelor"
107658,"Female","Asian","No","No","Married","Master"
109833,"Female","White","No","No","Single","Master"
100763,"Female","White","No","No","Single","Bachelor"
102187,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
109897,"Male","White","No","No","Single","Bachelor"
100542,"Male","Asian","No","Prefer Not to Say","Single","Associate"
104608,"Female","White","No","No","Single","Bachelor"
103534,"Female","White","No","No","Married","Master"
103692,"Male","Black or African American","No","No","Divorced","Associate"
107617,"Male","Asian","No","No","Married","Master"
105245,"Male","Hispanic or Latino","No","No","Divorced","Bachelor"
100704,"Male","White","No","No","Married","Master"
102146,"Female","Hispanic or Latino","No","No","Married","Bachelor"
108303,"Female","Black or African American","No","No","Married","Bachelor"
109262,"Non-Binary","Asian","No","No","Single","Master"
106184,"Male","Black or African American","No","No","Married","Master"
100287,"Male","Prefer Not to Say","No","No","Married","Bachelor"
105569,"Female","Prefer Not to Say","No","No","Married","High School"
101060,"Male","Hispanic or Latino","No","No","Married","Bachelor"
106682,"Male","Hispanic or Latino","No","No","Married","High School"
105002,"Female","Asian","No","No","Divorced","Master"
100098,"Male","White","No","No","Married","Bachelor"
102428,"Male","White","No","No","Single","High School"
107437,"Non-Binary","Hispanic or Latino","No","No","Divorced","Bachelor"
104941,"Male","Prefer Not to Say","No","No","Single","Bachelor"
102300,"Male","White","No","No","Married","Bachelor"
105440,"Male","Black or African American","No","No","Prefer Not to Say","Doctorate"
107160,"Female","Two or More Races","No","No","Married","Bachelor"
106362,"Male","White","No","No","Single","High School"
105207,"Male","Hispanic or Latino","No","No","Married","Associate"
102223,"Male","White","No","No","Single","Bachelor"
108513,"Female","White","Yes","No","Married","Bachelor"
106888,"Male","White","No","Yes","Divorced","Bachelor"
101369,"Female","Hispanic or Latino","No","No","Married","Associate"
105940,"Male","White","No","Yes","Married","Bachelor"
106196,"Female","Asian","No","No","Married","Associate"
109366,"Male","Asian","No","No","Divorced","Bachelor"
102742,"Male","White","No","No","Single","High School"
109351,"Female","White","Yes","No","Married","Master"
106256,"Male","White","No","No","Single","Bachelor"
108616,"Female","Black or African American","No","No","Single","Bachelor"
101100,"Male","Asian","No","No","Single","High School"
106160,"Female","Two or More Races","No","No","Single","Doctorate"
105847,"Male","Asian","Yes","No","Married","High School"
108578,"Male","Hispanic or Latino","No","Prefer Not to Say","Married","Bachelor"
109969,"Male","Asian","No","Yes","Married","High School"
104293,"Male","White","No","No","Married","High School"
104051,"Male","White","No","No","Married","High School"
107806,"Male","Black or African American","No","No","Married","Master"
101160,"Male","Black or African American","No","No","Married","Bachelor"
101234,"Male","Two or More Races","No","No","Single","Master"
101269,"Male","Two or More Races","No","No","Single","Bachelor"
107604,"Male","Two or More Races","No","Yes","Married","Bachelor"
101952,"Male","White","No","No","Single","High School"
107713,"Male","White","No","No","Single","High School"
108430,"Male","Hispanic or Latino","No","No","Single","High School"
106439,"Female","Black or African American","No","No","Single","Associate"
103913,"Male","Black or African American","Prefer Not to Say","No","Married","Bachelor"
102445,"Male","Asian","Yes","No","Single","Associate"
104802,"Male","Black or African American","No","No","Prefer Not to Say","Master"
100965,"Non-Binary","White","No","No","Married","Associate"
100951,"Female","Hispanic or Latino","No","No","Single","Bachelor"
101651,"Female","White","No","No","Single","Bachelor"
102174,"Female","White","No","No","Divorced","Bachelor"
105462,"Female","White","No","No","Married","Bachelor"
101878,"Male","Prefer Not to Say","No","No","Married","Doctorate"
108125,"Male","Hispanic or Latino","No","No","Married","Bachelor"
108501,"Male","White","No","No","Single","Bachelor"
101493,"Female","Hispanic or Latino","No","No","Married","Bachelor"
106640,"Female","White","No","No","Single","Bachelor"
100617,"Female","White","No","No","Single","Doctorate"
102513,"Male","White","No","Yes","Single","Bachelor"
101940,"Non-Binary","Black or African American","No","No","Married","Associate"
108904,"Female","Asian","No","Prefer Not to Say","Married","Bachelor"
106192,"Female","White","No","No","Single","Doctorate"
105776,"Female","Asian","Yes","No","Married","Bachelor"
102335,"Female","Black or African American","No","No","Single","Associate"
103603,"Male","White","No","No","Single","Bachelor"
109373,"Non-Binary","White","No","No","Single","Bachelor"
108862,"Male","Hispanic or Latino","No","No","Married","Master"
104219,"Male","White","No","No","Married","Associate"
102731,"Male","American Indian or Alaska Native","No","No","Prefer Not to Say","Master"
109222,"Female","Hispanic or Latino","No","No","Married","Bachelor"
109766,"Male","White","No","No","Divorced","Doctorate"
100126,"Female","White","No","No","Married","Doctorate"
107501,"Male","Black or African American","No","No","Prefer Not to Say","High School"
100278,"Male","White","No","No","Married","Master"
108512,"Male","White","Yes","No","Married","Associate"
108168,"Female","White","No","No","Single","Associate"
109218,"Female","Prefer Not to Say","No","Prefer Not to Say","Single","Associate"
105262,"Male","White","No","No","Single","Bachelor"
101569,"Male","Black or African American","No","No","Single","Associate"
102706,"Female","White","No","No","Married","Doctorate"
104848,"Male","Hispanic or Latino","No","No","Prefer Not to Say","Bachelor"
104641,"Male","Asian","No","No","Married","Associate"
109928,"Female","White","No","No","Single","Associate"
105333,"Male","Black or African American","No","No","Single","Associate"
103036,"Male","Hispanic or Latino","No","No","Single","Bachelor"
105631,"Female","American Indian or Alaska Native","Yes","No","Single","Master"
104904,"Male","Asian","No","No","Married","Associate"
109594,"Male","Black or African American","Prefer Not to Say","No","Single","Bachelor"
107345,"Male","Black or African American","No","No","Married","Bachelor"
106882,"Male","Hispanic or Latino","No","No","Married","High School"
100321,"Female","White","No","No","Single","Bachelor"
107741,"Male","White","No","No","Married","Bachelor"
107311,"Female","White","No","No","Married","Bachelor"
108881,"Male","Hispanic or Latino","Yes","No","Single","Doctorate"
108450,"Male","Asian","No","No","Single","Doctorate"
100299,"Male","Asian","No","No","Divorced","High School"
100341,"Male","Hispanic or Latino","No","No","Divorced","Master"
100823,"Female","Black or African American","No","No","Divorced","Bachelor"
101067,"Female","Hispanic or Latino","No","No","Divorced","Bachelor"
104584,"Male","Two or More Races","No","No","Married","Doctorate"
102380,"Female","Asian","No","No","Married","Bachelor"
105266,"Female","Hispanic or Latino","No","No","Prefer Not to Say","Associate"
107981,"Male","Hispanic or Latino","No","No","Married","Doctorate"
101650,"Female","Prefer Not to Say","No","No","Single","Doctorate"
100450,"Male","White","No","Yes","Married","Associate"
105166,"Male","White","Yes","No","Single","Associate"
101953,"Male","Black or African American","No","No","Married","Bachelor"
100902,"Female","Asian","No","Yes","Single","Bachelor"
103990,"Male","Asian","No","No","Single","High School"
105536,"Female","Hispanic or Latino","No","No","Single","Bachelor"
103982,"Female","Asian","No","No","Prefer Not to Say","High School"
106817,"Female","Asian","No","No","Single","High School"
101076,"Male","Hispanic or Latino","No","No","Single","Bachelor"
100525,"Female","White","No","No","Single","High School"
107722,"Female","White","No","No","Single","Bachelor"
100469,"Male","Asian","No","Prefer Not to Say","Married","Associate"
103326,"Male","Black or African American","No","No","Married","Bachelor"
108792,"Female","Hispanic or Latino","No","No","Married","Bachelor"
108996,"Male","Asian","No","No","Married","Bachelor"
101344,"Female","White","Yes","No","Single","Bachelor"
101707,"Male","Two or More Races","No","No","Prefer Not to Say","Master"
103464,"Male","White","No","No","Married","High School"
109709,"Female","White","No","No","Married","Associate"
107474,"Male","Hispanic or Latino","No","No","Married","Master"
109946,"Male","Asian","Yes","No","Married","Bachelor"
103937,"Male","White","No","No","Married","Bachelor"
107134,"Male","Asian","No","No","Married","Master"
109382,"Female","White","No","No","Married","Doctorate"
105077,"Female","Hispanic or Latino","No","Prefer Not to Say","Prefer Not to Say","Doctorate"
105735,"Female","Asian","No","Prefer Not to Say","Married","Bachelor"
102044,"Female","Black or African American","No","No","Prefer Not to Say","Bachelor"
107018,"Female","White","No","No","Married","Bachelor"
109018,"Male","White","No","No","Single","Bachelor"
100269,"Male","White","No","No","Single","Bachelor"
106395,"Male","White","No","No","Married","High School"
