"LearningEventID","EmployeeID","CourseID","CompletionDate","LearningHours","CompletionStatus","CourseName","CourseCategory"
"L104815_2",104815,12,2024-05-23,4.8,"Completed","Data Literacy","Technical"
"L104815_3",104815,6,2024-05-24,3.9,"Completed","Power BI Foundations","Technical"
"L109053_1",109053,10,2022-11-11,5.9,"Completed","HR Compliance","Compliance"
"L109053_2",109053,8,2024-02-20,8.3,"Completed","Customer Experience","Business"
"L107812_1",107812,2,2022-12-05,11.8,"Completed","Security Awareness","Compliance"
"L107812_2",107812,3,2023-02-19,11.2,"Completed","Manager Essentials","Leadership"
"L107812_3",107812,8,2023-05-14,5.9,"Completed","Customer Experience","Business"
"L107812_4",107812,11,2024-01-04,11.8,"Completed","Finance for Managers","Business"
"L107812_5",107812,12,2024-01-16,1.3,"Completed","Data Literacy","Technical"
"L102004_1",102004,3,2023-05-17,6.1,"Completed","Manager Essentials","Leadership"
"L102004_2",102004,1,2023-07-13,7.7,"Completed","Code of Conduct","Compliance"
"L102004_3",102004,6,2024-07-12,6.4,"Completed","Power BI Foundations","Technical"
"L102004_4",102004,2,2025-04-07,4.5,"Completed","Security Awareness","Compliance"
"L102004_5",102004,7,2025-11-23,3.2,"Completed","Project Management Basics","Business"
"L103695_1",103695,2,2023-01-25,4.6,"Completed","Security Awareness","Compliance"
"L103695_2",103695,8,2023-04-07,11.7,"Completed","Customer Experience","Business"
"L103695_3",103695,6,2025-11-06,9.5,"Completed","Power BI Foundations","Technical"
"L103695_4",103695,5,2026-01-04,6.6,"Completed","Advanced Excel","Technical"
"L100455_1",100455,5,2022-11-20,7.8,"Completed","Advanced Excel","Technical"
"L100455_2",100455,10,2022-12-05,1.4,"Completed","HR Compliance","Compliance"
"L100455_3",100455,6,2023-10-12,2.1,"Completed","Power BI Foundations","Technical"
"L100455_4",100455,11,2025-11-13,2.8,"Completed","Finance for Managers","Business"
"L107445_1",107445,5,2023-01-31,1.9,"Completed","Advanced Excel","Technical"
"L107445_2",107445,1,2024-12-12,3.4,"Completed","Code of Conduct","Compliance"
"L106253_1",106253,8,2022-11-16,7,"Completed","Customer Experience","Business"
"L106253_2",106253,1,2023-01-13,1.2,"Completed","Code of Conduct","Compliance"
"L106253_3",106253,10,2023-08-01,1.9,"Completed","HR Compliance","Compliance"
"L106253_4",106253,2,2024-02-10,2.2,"Completed","Security Awareness","Compliance"
"L106253_5",106253,3,2024-04-20,11.3,"Completed","Manager Essentials","Leadership"
"L107375_1",107375,4,2025-03-23,11.8,"Completed","Inclusive Leadership","Leadership"
"L105661_1",105661,7,2024-08-11,8,"Completed","Project Management Basics","Business"
"L105661_2",105661,8,2025-09-24,10.9,"Completed","Customer Experience","Business"
"L105661_3",105661,5,2025-11-01,10.7,"Completed","Advanced Excel","Technical"
"L107770_1",107770,9,2024-05-17,7.6,"Completed","Sales Negotiation","Business"
"L107770_2",107770,11,2024-11-04,10.2,"Completed","Finance for Managers","Business"
"L107770_3",107770,1,2025-01-29,9,"Completed","Code of Conduct","Compliance"
"L107770_4",107770,2,2025-02-12,11.7,"Completed","Security Awareness","Compliance"
"L101018_1",101018,12,2023-11-11,9.6,"Completed","Data Literacy","Technical"
"L101018_2",101018,5,2025-02-11,5,"Completed","Advanced Excel","Technical"
"L106032_1",106032,5,2022-12-15,2.3,"Completed","Advanced Excel","Technical"
"L106032_2",106032,2,2023-12-21,11.2,"Completed","Security Awareness","Compliance"
"L106032_3",106032,11,2024-10-05,12,"Completed","Finance for Managers","Business"
"L106032_4",106032,9,2025-06-30,0.6,"Completed","Sales Negotiation","Business"
"L106032_5",106032,3,2025-09-06,0.5,"Completed","Manager Essentials","Leadership"
"L106032_6",106032,10,2026-01-02,3.9,"Completed","HR Compliance","Compliance"
"L107562_1",107562,2,2023-11-16,11.8,"Completed","Security Awareness","Compliance"
"L107562_2",107562,12,2025-10-06,7.9,"Completed","Data Literacy","Technical"
"L101636_1",101636,10,2024-08-30,7.4,"Completed","HR Compliance","Compliance"
"L101636_2",101636,1,2025-06-23,6.1,"Completed","Code of Conduct","Compliance"
"L101636_3",101636,5,2026-01-22,4.8,"Completed","Advanced Excel","Technical"
"L109687_1",109687,1,2024-07-30,0.9,"Completed","Code of Conduct","Compliance"
"L109687_2",109687,7,2024-09-12,3.1,"Completed","Project Management Basics","Business"
"L109687_3",109687,8,2025-10-15,11.4,"Completed","Customer Experience","Business"
"L105126_1",105126,8,2023-09-11,2.4,"Completed","Customer Experience","Business"
"L105126_2",105126,7,2025-05-19,1.1,"Completed","Project Management Basics","Business"
"L105126_3",105126,9,2025-11-03,9.2,"Completed","Sales Negotiation","Business"
"L109603_1",109603,2,2023-11-02,4.1,"Completed","Security Awareness","Compliance"
"L109603_2",109603,3,2024-09-20,7.9,"Completed","Manager Essentials","Leadership"
"L109603_3",109603,11,2024-11-01,4.1,"Completed","Finance for Managers","Business"
"L108219_1",108219,10,2023-02-17,11.1,"Completed","HR Compliance","Compliance"
"L108219_2",108219,9,2023-04-16,2.1,"Completed","Sales Negotiation","Business"
"L108219_3",108219,2,2024-10-28,7.5,"Completed","Security Awareness","Compliance"
"L108219_4",108219,7,2025-01-08,8.2,"Completed","Project Management Basics","Business"
"L108219_5",108219,11,2025-02-11,8.5,"Completed","Finance for Managers","Business"
"L108219_6",108219,1,2025-06-17,4.2,"Completed","Code of Conduct","Compliance"
"L102959_1",102959,7,2024-01-27,9.7,"Completed","Project Management Basics","Business"
"L102959_2",102959,10,2024-03-06,0.9,"Completed","HR Compliance","Compliance"
"L102959_3",102959,5,2024-03-12,5.9,"Completed","Advanced Excel","Technical"
"L102959_4",102959,4,2025-07-09,2.7,"Completed","Inclusive Leadership","Leadership"
"L103586_1",103586,4,2023-11-05,5.6,"Completed","Inclusive Leadership","Leadership"
"L103586_2",103586,10,2024-09-12,0.9,"Completed","HR Compliance","Compliance"
"L103586_3",103586,11,2025-10-16,11.2,"Completed","Finance for Managers","Business"
"L100789_1",100789,1,2023-04-01,2.8,"Completed","Code of Conduct","Compliance"
"L100789_2",100789,5,2023-08-06,10.7,"Completed","Advanced Excel","Technical"
"L100789_3",100789,2,2023-12-01,4.1,"Completed","Security Awareness","Compliance"
"L100789_4",100789,7,2025-01-22,9.5,"Completed","Project Management Basics","Business"
"L100789_5",100789,6,2025-04-17,1.2,"Completed","Power BI Foundations","Technical"
"L100789_6",100789,4,2025-09-25,6.3,"Completed","Inclusive Leadership","Leadership"
"L102956_1",102956,6,2023-04-04,1.1,"Completed","Power BI Foundations","Technical"
"L102956_2",102956,2,2023-12-04,3.8,"Completed","Security Awareness","Compliance"
"L102956_3",102956,7,2024-04-20,2.5,"Completed","Project Management Basics","Business"
"L102956_4",102956,1,2024-09-13,1.8,"Completed","Code of Conduct","Compliance"
"L102956_5",102956,11,2025-02-02,3.2,"Completed","Finance for Managers","Business"
"L109400_1",109400,7,2024-09-14,8.5,"Completed","Project Management Basics","Business"
"L109400_2",109400,5,2025-02-14,9.9,"Completed","Advanced Excel","Technical"
"L108017_1",108017,8,2023-11-21,8,"Completed","Customer Experience","Business"
"L108017_2",108017,12,2024-01-05,8.6,"Completed","Data Literacy","Technical"
"L108017_3",108017,3,2025-05-05,8.1,"Completed","Manager Essentials","Leadership"
"L106550_1",106550,6,2023-03-30,1.5,"Completed","Power BI Foundations","Technical"
"L101156_1",101156,9,2023-03-27,8,"Completed","Sales Negotiation","Business"
"L101156_2",101156,6,2024-03-13,6.4,"Completed","Power BI Foundations","Technical"
"L101156_3",101156,12,2024-06-23,4.3,"Completed","Data Literacy","Technical"
"L101156_4",101156,5,2025-08-30,9.3,"Completed","Advanced Excel","Technical"
"L105219_1",105219,12,2023-11-29,9.4,"Completed","Data Literacy","Technical"
"L105219_2",105219,8,2025-01-05,5,"Completed","Customer Experience","Business"
"L105219_3",105219,4,2025-01-07,6.7,"Completed","Inclusive Leadership","Leadership"
"L104144_1",104144,1,2025-05-02,2,"Completed","Code of Conduct","Compliance"
"L104144_2",104144,8,2025-06-22,9.3,"Completed","Customer Experience","Business"
"L104144_3",104144,10,2025-10-10,6.7,"Completed","HR Compliance","Compliance"
"L102089_1",102089,1,2024-01-06,4.1,"Completed","Code of Conduct","Compliance"
"L102089_2",102089,2,2024-04-16,1.4,"Completed","Security Awareness","Compliance"
"L102089_3",102089,4,2025-08-19,3,"Completed","Inclusive Leadership","Leadership"
"L102089_4",102089,7,2025-11-19,3.5,"Completed","Project Management Basics","Business"
"L106874_1",106874,10,2023-06-12,5.9,"Completed","HR Compliance","Compliance"
"L106874_2",106874,7,2024-06-20,10.6,"Completed","Project Management Basics","Business"
"L101196_1",101196,12,2024-06-19,9.5,"Completed","Data Literacy","Technical"
"L101196_2",101196,11,2025-05-29,0.7,"Completed","Finance for Managers","Business"
"L101196_3",101196,3,2025-06-20,7.3,"Completed","Manager Essentials","Leadership"
"L101196_4",101196,2,2026-01-05,2.5,"Completed","Security Awareness","Compliance"
"L109892_1",109892,10,2023-09-11,10.9,"Completed","HR Compliance","Compliance"
"L109892_2",109892,4,2024-11-05,9.7,"Completed","Inclusive Leadership","Leadership"
"L109892_3",109892,6,2025-11-26,2.6,"Completed","Power BI Foundations","Technical"
"L102888_1",102888,1,2024-10-01,6.6,"Completed","Code of Conduct","Compliance"
"L102888_2",102888,12,2024-12-27,4.7,"Completed","Data Literacy","Technical"
"L100927_1",100927,12,2024-02-11,6.5,"Completed","Data Literacy","Technical"
"L100927_2",100927,1,2024-05-05,10,"Completed","Code of Conduct","Compliance"
"L100927_3",100927,7,2024-05-21,10.9,"Completed","Project Management Basics","Business"
"L100927_4",100927,8,2025-01-20,9.4,"Completed","Customer Experience","Business"
"L104108_1",104108,7,2024-05-19,7.2,"Completed","Project Management Basics","Business"
"L104108_2",104108,10,2024-08-17,3.3,"Completed","HR Compliance","Compliance"
"L104108_3",104108,3,2025-08-11,9.6,"Completed","Manager Essentials","Leadership"
"L108067_1",108067,6,2023-12-10,7.1,"Completed","Power BI Foundations","Technical"
"L108067_2",108067,11,2024-12-10,1.1,"Completed","Finance for Managers","Business"
"L108067_3",108067,8,2025-10-10,6.4,"Completed","Customer Experience","Business"
"L100387_1",100387,6,2024-06-18,6.2,"Completed","Power BI Foundations","Technical"
"L100387_2",100387,11,2024-09-22,9.6,"Completed","Finance for Managers","Business"
"L100387_3",100387,3,2024-10-03,8.4,"Completed","Manager Essentials","Leadership"
"L100387_4",100387,2,2024-11-18,1.7,"Completed","Security Awareness","Compliance"
"L102903_1",102903,9,2024-08-07,11.5,"Completed","Sales Negotiation","Business"
"L102903_2",102903,11,2025-02-12,0.6,"Completed","Finance for Managers","Business"
"L108491_1",108491,8,2023-09-04,6.5,"Completed","Customer Experience","Business"
"L108491_2",108491,4,2024-08-25,11.6,"Completed","Inclusive Leadership","Leadership"
"L108491_3",108491,9,2025-08-31,8.2,"Completed","Sales Negotiation","Business"
"L103057_1",103057,9,2023-07-01,2.7,"Completed","Sales Negotiation","Business"
"L103057_2",103057,8,2023-09-15,1.6,"Completed","Customer Experience","Business"
"L103057_3",103057,11,2025-06-24,2.6,"Completed","Finance for Managers","Business"
"L103057_4",103057,5,2025-06-27,11.7,"Completed","Advanced Excel","Technical"
"L103057_5",103057,12,2025-10-25,1,"Completed","Data Literacy","Technical"
"L103147_1",103147,12,2023-08-03,6.7,"Completed","Data Literacy","Technical"
"L103147_2",103147,4,2024-09-07,2.1,"Completed","Inclusive Leadership","Leadership"
"L103147_3",103147,9,2025-03-05,6.8,"Completed","Sales Negotiation","Business"
"L108943_1",108943,2,2023-09-15,5.9,"Completed","Security Awareness","Compliance"
"L104837_1",104837,2,2023-06-22,4.4,"Completed","Security Awareness","Compliance"
"L104837_2",104837,3,2024-03-13,9.9,"Completed","Manager Essentials","Leadership"
"L104837_3",104837,1,2025-01-20,6.2,"Completed","Code of Conduct","Compliance"
"L104837_4",104837,4,2025-10-12,2.9,"Completed","Inclusive Leadership","Leadership"
"L101341_1",101341,6,2024-02-13,4.3,"Completed","Power BI Foundations","Technical"
"L101341_2",101341,10,2024-07-23,0.7,"Completed","HR Compliance","Compliance"
"L101341_3",101341,5,2025-05-25,2,"Completed","Advanced Excel","Technical"
"L101894_1",101894,7,2024-05-21,8.7,"Completed","Project Management Basics","Business"
"L101894_2",101894,12,2024-07-21,8.9,"Completed","Data Literacy","Technical"
"L101894_3",101894,6,2025-05-01,3.2,"Completed","Power BI Foundations","Technical"
"L107625_1",107625,5,2024-12-06,9.6,"Completed","Advanced Excel","Technical"
"L107625_2",107625,4,2025-08-23,1.5,"Completed","Inclusive Leadership","Leadership"
"L107625_3",107625,2,2025-10-22,10.1,"Completed","Security Awareness","Compliance"
"L104221_1",104221,9,2024-03-17,7.4,"Completed","Sales Negotiation","Business"
"L104221_2",104221,7,2024-10-31,2,"Completed","Project Management Basics","Business"
"L104221_3",104221,4,2024-12-04,7.5,"Completed","Inclusive Leadership","Leadership"
"L106424_1",106424,9,2024-04-15,11.2,"Completed","Sales Negotiation","Business"
"L106424_2",106424,1,2024-12-09,6.8,"Completed","Code of Conduct","Compliance"
"L106424_3",106424,3,2025-06-12,1.7,"Completed","Manager Essentials","Leadership"
"L106424_4",106424,2,2025-09-22,8.5,"Completed","Security Awareness","Compliance"
"L109127_1",109127,2,2023-10-11,1.4,"Completed","Security Awareness","Compliance"
"L109127_2",109127,1,2025-10-16,1,"Completed","Code of Conduct","Compliance"
"L109127_3",109127,4,2026-01-05,11.8,"Completed","Inclusive Leadership","Leadership"
"L105059_1",105059,7,2024-05-30,4.9,"Completed","Project Management Basics","Business"
"L105059_2",105059,2,2024-12-01,6.2,"Completed","Security Awareness","Compliance"
"L104961_1",104961,11,2025-06-04,10.1,"Completed","Finance for Managers","Business"
"L104961_2",104961,7,2025-09-15,4.5,"Completed","Project Management Basics","Business"
"L100513_1",100513,9,2023-12-15,5.9,"Completed","Sales Negotiation","Business"
"L100513_2",100513,8,2026-01-19,1.9,"Completed","Customer Experience","Business"
"L106008_1",106008,4,2025-01-29,10.7,"Completed","Inclusive Leadership","Leadership"
"L106008_2",106008,5,2025-05-03,5.6,"Completed","Advanced Excel","Technical"
"L106008_3",106008,7,2025-10-13,9.9,"Completed","Project Management Basics","Business"
"L106008_4",106008,11,2025-12-21,2.2,"Completed","Finance for Managers","Business"
"L100637_1",100637,8,2024-03-02,3.2,"Completed","Customer Experience","Business"
"L100637_2",100637,3,2024-07-08,5.7,"Completed","Manager Essentials","Leadership"
"L104089_1",104089,5,2025-10-07,8.7,"Completed","Advanced Excel","Technical"
"L107568_1",107568,8,2025-12-02,4.1,"Completed","Customer Experience","Business"
"L108890_1",108890,6,2024-03-26,9.8,"Completed","Power BI Foundations","Technical"
"L108890_2",108890,4,2024-12-27,9.5,"Completed","Inclusive Leadership","Leadership"
"L108890_3",108890,9,2025-01-03,2.8,"Completed","Sales Negotiation","Business"
"L102473_1",102473,2,2023-11-05,9.6,"Completed","Security Awareness","Compliance"
"L102473_2",102473,5,2024-05-04,10.4,"Completed","Advanced Excel","Technical"
"L102473_3",102473,8,2025-09-22,10.7,"Completed","Customer Experience","Business"
"L102473_4",102473,7,2025-11-09,1.9,"Completed","Project Management Basics","Business"
"L106953_1",106953,3,2024-03-27,0.6,"Completed","Manager Essentials","Leadership"
"L106953_2",106953,1,2024-09-01,8.8,"Completed","Code of Conduct","Compliance"
"L106953_3",106953,2,2024-09-13,1.2,"Completed","Security Awareness","Compliance"
"L106953_4",106953,6,2025-01-05,8.6,"Completed","Power BI Foundations","Technical"
"L106953_5",106953,12,2025-07-16,11.5,"Completed","Data Literacy","Technical"
"L106953_6",106953,9,2026-01-28,6.2,"Completed","Sales Negotiation","Business"
"L100654_1",100654,3,2024-11-09,7.5,"Completed","Manager Essentials","Leadership"
"L100654_2",100654,8,2025-02-07,0.6,"Completed","Customer Experience","Business"
"L100654_3",100654,9,2025-03-12,3.5,"Completed","Sales Negotiation","Business"
"L100654_4",100654,10,2025-07-31,3.3,"Completed","HR Compliance","Compliance"
"L105007_1",105007,11,2024-05-31,11.9,"Completed","Finance for Managers","Business"
"L105007_2",105007,5,2025-05-10,3.7,"Completed","Advanced Excel","Technical"
"L105007_3",105007,3,2025-05-26,6.4,"Completed","Manager Essentials","Leadership"
"L105007_4",105007,10,2025-12-24,10.8,"Completed","HR Compliance","Compliance"
"L100568_1",100568,2,2024-09-07,8.9,"Completed","Security Awareness","Compliance"
"L100568_2",100568,5,2025-06-19,5.6,"Completed","Advanced Excel","Technical"
"L106062_1",106062,7,2024-02-08,2.6,"Completed","Project Management Basics","Business"
"L106062_2",106062,9,2024-05-12,7.2,"Completed","Sales Negotiation","Business"
"L102695_1",102695,4,2024-05-19,6.6,"Completed","Inclusive Leadership","Leadership"
"L102695_2",102695,2,2024-11-02,2.9,"Completed","Security Awareness","Compliance"
"L102695_3",102695,8,2025-10-12,10.2,"Completed","Customer Experience","Business"
"L102695_4",102695,7,2026-02-02,5.6,"Completed","Project Management Basics","Business"
"L100171_1",100171,3,2024-02-06,11.6,"Completed","Manager Essentials","Leadership"
"L100171_2",100171,8,2024-03-10,7.6,"Completed","Customer Experience","Business"
"L100171_3",100171,10,2024-10-08,3.6,"Completed","HR Compliance","Compliance"
"L100171_4",100171,2,2025-12-11,5.8,"Completed","Security Awareness","Compliance"
"L103497_1",103497,12,2023-12-25,1.6,"Completed","Data Literacy","Technical"
"L105109_1",105109,8,2023-12-30,7.8,"Completed","Customer Experience","Business"
