"CompensationEventID","EmployeeID","EffectiveDate","BaseSalary","BonusTargetPct","AnnualBonusTarget","PayGrade","CompensationChangeReason"
"C108086_9",108086,2023-01-01,94358,0.05,4718,"L2","Merit"
"C108086_10",108086,2024-01-01,108209,0.05,5410,"L2","Merit"
"C108086_11",108086,2025-01-01,134345,0.05,6717,"L2","Merit"
"C108086_12",108086,2026-01-01,101926,0.05,5096,"L2","Merit"
"C107772_1",107772,2015-01-01,86707,0.05,4335,"L2","Hire"
"C107772_2",107772,2016-01-01,89597,0.05,4480,"L2","Merit"
"C107772_3",107772,2017-01-01,94775,0.05,4739,"L2","Market Adjustment"
"C107772_4",107772,2018-01-01,97676,0.05,4884,"L2","Merit"
"C107772_5",107772,2019-01-01,95786,0.05,4789,"L2","Merit"
"C107772_6",107772,2020-01-01,101155,0.05,5058,"L2","Merit"
"C107772_7",107772,2021-01-01,107093,0.05,5355,"L2","Merit"
"C107772_8",107772,2022-01-01,117001,0.05,5850,"L2","Merit"
"C107772_9",107772,2023-01-01,119708,0.05,5985,"L2","Merit"
"C107772_10",107772,2024-01-01,107206,0.05,5360,"L2","Merit"
"C107772_11",107772,2025-01-01,129682,0.05,6484,"L2","Merit"
"C107772_12",107772,2026-01-01,134055,0.05,6703,"L2","Merit"
"C104881_1",104881,2015-01-01,69996,0.05,3500,"L2","Hire"
"C104881_2",104881,2016-01-01,71403,0.05,3570,"L2","Merit"
"C104881_3",104881,2017-01-01,75391,0.05,3770,"L2","Merit"
"C104881_4",104881,2018-01-01,76085,0.05,3804,"L2","Merit"
"C104881_5",104881,2019-01-01,78722,0.05,3936,"L2","Merit"
"C104881_6",104881,2020-01-01,91265,0.05,4563,"L2","Merit"
"C104881_7",104881,2021-01-01,85982,0.05,4299,"L2","Merit"
"C104881_8",104881,2022-01-01,85767,0.05,4288,"L2","Merit"
"C104881_9",104881,2023-01-01,86355,0.05,4318,"L2","Merit"
"C104881_10",104881,2024-01-01,83372,0.05,4169,"L2","Merit"
"C104881_11",104881,2025-01-01,113618,0.05,5681,"L2","Merit"
"C104881_12",104881,2026-01-01,84773,0.05,4239,"L2","Merit"
"C100255_1",100255,2015-01-01,65764,0.05,3288,"L2","Hire"
"C100255_2",100255,2016-01-01,67104,0.05,3355,"L2","Merit"
"C100255_3",100255,2017-01-01,71041,0.05,3552,"L2","Merit"
"C100255_4",100255,2018-01-01,75766,0.05,3788,"L2","Merit"
"C100255_5",100255,2019-01-01,78540,0.05,3927,"L2","Merit"
"C100255_6",100255,2020-01-01,74128,0.05,3706,"L2","Merit"
"C100255_7",100255,2021-01-01,79741,0.05,3987,"L2","Merit"
"C100255_8",100255,2022-01-01,73350,0.05,3668,"L2","Merit"
"C100255_9",100255,2023-01-01,86176,0.05,4309,"L2","Merit"
"C100255_10",100255,2024-01-01,76911,0.05,3846,"L2","Market Adjustment"
"C100255_11",100255,2025-01-01,93195,0.05,4660,"L2","Merit"
"C100255_12",100255,2026-01-01,102650,0.05,5132,"L2","Market Adjustment"
"C105564_1",105564,2016-01-01,73123,0.05,3656,"L2","Hire"
"C105564_2",105564,2017-01-01,74236,0.05,3712,"L2","Merit"
"C105564_3",105564,2018-01-01,79728,0.05,3986,"L2","Merit"
"C105564_4",105564,2019-01-01,81739,0.05,4087,"L2","Merit"
"C105564_5",105564,2020-01-01,82688,0.05,4134,"L2","Market Adjustment"
"C105564_6",105564,2021-01-01,90288,0.05,4514,"L2","Merit"
"C105564_7",105564,2022-01-01,88542,0.05,4427,"L2","Merit"
"C105564_8",105564,2023-01-01,83915,0.05,4196,"L2","Merit"
"C105564_9",105564,2024-01-01,89127,0.05,4456,"L2","Market Adjustment"
"C105564_10",105564,2025-01-01,84578,0.05,4229,"L2","Merit"
"C105564_11",105564,2026-01-01,116430,0.05,5822,"L2","Merit"
"C101105_1",101105,2016-01-01,76979,0.05,3849,"L2","Hire"
"C101105_2",101105,2017-01-01,79503,0.05,3975,"L2","Merit"
"C101105_3",101105,2018-01-01,80492,0.05,4025,"L2","Market Adjustment"
"C101105_4",101105,2019-01-01,89751,0.05,4488,"L2","Merit"
"C101105_5",101105,2020-01-01,92025,0.05,4601,"L2","Merit"
"C101105_6",101105,2021-01-01,98373,0.05,4919,"L2","Merit"
"C101105_7",101105,2022-01-01,89427,0.05,4471,"L2","Market Adjustment"
"C101105_8",101105,2023-01-01,87680,0.05,4384,"L2","Merit"
"C101105_9",101105,2024-01-01,114078,0.05,5704,"L2","Merit"
"C101105_10",101105,2025-01-01,102054,0.05,5103,"L2","Merit"
"C101105_11",101105,2026-01-01,106764,0.05,5338,"L2","Merit"
"C101791_1",101791,2016-01-01,72269,0.05,3613,"L2","Hire"
"C101791_2",101791,2017-01-01,75873,0.05,3794,"L2","Merit"
"C101791_3",101791,2018-01-01,75794,0.05,3790,"L2","Merit"
"C101791_4",101791,2019-01-01,77700,0.05,3885,"L2","Merit"
"C101791_5",101791,2020-01-01,82803,0.05,4140,"L2","Merit"
"C101791_6",101791,2021-01-01,79878,0.05,3994,"L2","Merit"
"C101791_7",101791,2022-01-01,88814,0.05,4441,"L2","Market Adjustment"
"C101791_8",101791,2023-01-01,95557,0.05,4778,"L2","Merit"
"C101791_9",101791,2024-01-01,89217,0.05,4461,"L2","Merit"
"C101791_10",101791,2025-01-01,105241,0.05,5262,"L2","Merit"
"C101791_11",101791,2026-01-01,104529,0.05,5226,"L2","Market Adjustment"
"C104142_1",104142,2016-01-01,67639,0.05,3382,"L2","Hire"
"C104142_2",104142,2017-01-01,70025,0.05,3501,"L2","Merit"
"C104142_3",104142,2018-01-01,72346,0.05,3617,"L2","Merit"
"C104142_4",104142,2019-01-01,73292,0.05,3665,"L2","Market Adjustment"
"C104142_5",104142,2020-01-01,80293,0.05,4015,"L2","Merit"
"C104142_6",104142,2021-01-01,73721,0.05,3686,"L2","Merit"
"C100344_1",100344,2016-01-01,84386,0.05,4219,"L2","Hire"
"C100344_2",100344,2017-01-01,85737,0.05,4287,"L2","Market Adjustment"
"C100344_3",100344,2018-01-01,92419,0.05,4621,"L2","Merit"
"C100344_4",100344,2019-01-01,98624,0.05,4931,"L2","Merit"
"C100344_5",100344,2020-01-01,101140,0.05,5057,"L2","Merit"
"C100344_6",100344,2021-01-01,96610,0.05,4830,"L2","Merit"
"C100344_7",100344,2022-01-01,115778,0.05,5789,"L2","Merit"
"C100344_8",100344,2023-01-01,97354,0.05,4868,"L2","Merit"
"C100344_9",100344,2024-01-01,123574,0.05,6179,"L2","Market Adjustment"
"C100344_10",100344,2025-01-01,107972,0.05,5399,"L2","Merit"
"C100344_11",100344,2026-01-01,133843,0.05,6692,"L2","Merit"
"C103859_1",103859,2016-01-01,64908,0.05,3245,"L2","Hire"
"C103859_2",103859,2017-01-01,67737,0.05,3387,"L2","Market Adjustment"
"C103859_3",103859,2018-01-01,70393,0.05,3520,"L2","Merit"
"C103859_4",103859,2019-01-01,74865,0.05,3743,"L2","Merit"
"C103859_5",103859,2020-01-01,69492,0.05,3475,"L2","Merit"
"C102348_1",102348,2016-01-01,67094,0.05,3355,"L2","Hire"
"C102348_2",102348,2017-01-01,70484,0.05,3524,"L2","Merit"
"C102348_3",102348,2018-01-01,70382,0.05,3519,"L2","Merit"
"C102348_4",102348,2019-01-01,78618,0.05,3931,"L2","Merit"
"C102348_5",102348,2020-01-01,80181,0.05,4009,"L2","Merit"
"C102348_6",102348,2021-01-01,86316,0.05,4316,"L2","Merit"
"C102348_7",102348,2022-01-01,78221,0.05,3911,"L2","Merit"
"C102348_8",102348,2023-01-01,93014,0.05,4651,"L2","Merit"
"C102348_9",102348,2024-01-01,102727,0.05,5136,"L2","Merit"
"C102348_10",102348,2025-01-01,85177,0.05,4259,"L2","Market Adjustment"
"C102348_11",102348,2026-01-01,112783,0.05,5639,"L2","Merit"
"C103257_1",103257,2016-01-01,83809,0.05,4190,"L2","Hire"
"C103257_2",103257,2017-01-01,85790,0.05,4290,"L2","Merit"
"C103257_3",103257,2018-01-01,91758,0.05,4588,"L2","Merit"
"C103257_4",103257,2019-01-01,95420,0.05,4771,"L2","Merit"
"C103257_5",103257,2020-01-01,89076,0.05,4454,"L2","Merit"
"C103257_6",103257,2021-01-01,95875,0.05,4794,"L2","Market Adjustment"
"C109540_1",109540,2016-01-01,93909,0.05,4695,"L2","Hire"
"C109540_2",109540,2017-01-01,95568,0.05,4778,"L2","Merit"
"C109540_3",109540,2018-01-01,99064,0.05,4953,"L2","Merit"
"C109540_4",109540,2019-01-01,102097,0.05,5105,"L2","Merit"
"C109540_5",109540,2020-01-01,108246,0.05,5412,"L2","Merit"
"C109540_6",109540,2021-01-01,104851,0.05,5243,"L2","Merit"
"C109540_7",109540,2022-01-01,128728,0.05,6436,"L2","Market Adjustment"
"C109540_8",109540,2023-01-01,120637,0.05,6032,"L2","Merit"
"C109540_9",109540,2024-01-01,124509,0.05,6225,"L2","Merit"
"C109540_10",109540,2025-01-01,125961,0.05,6298,"L2","Merit"
"C109540_11",109540,2026-01-01,110731,0.05,5537,"L2","Merit"
"C102257_1",102257,2016-01-01,93806,0.05,4690,"L2","Hire"
"C102257_2",102257,2017-01-01,98749,0.05,4937,"L2","Merit"
"C102257_3",102257,2018-01-01,98929,0.05,4946,"L2","Merit"
"C102257_4",102257,2019-01-01,101528,0.05,5076,"L2","Merit"
"C102257_5",102257,2020-01-01,107485,0.05,5374,"L2","Market Adjustment"
"C102257_6",102257,2021-01-01,106470,0.05,5324,"L2","Merit"
"C102257_7",102257,2022-01-01,102918,0.05,5146,"L2","Merit"
"C102257_8",102257,2023-01-01,122899,0.05,6145,"L2","Merit"
"C102257_9",102257,2024-01-01,118264,0.05,5913,"L2","Merit"
"C102257_10",102257,2025-01-01,135097,0.05,6755,"L2","Merit"
"C102257_11",102257,2026-01-01,154450,0.05,7722,"L2","Market Adjustment"
"C105461_1",105461,2016-01-01,73905,0.05,3695,"L2","Hire"
"C105461_2",105461,2017-01-01,77770,0.05,3888,"L2","Market Adjustment"
"C105461_3",105461,2018-01-01,80104,0.05,4005,"L2","Merit"
"C105461_4",105461,2019-01-01,78301,0.05,3915,"L2","Merit"
"C105461_5",105461,2020-01-01,78837,0.05,3942,"L2","Merit"
"C105461_6",105461,2021-01-01,80276,0.05,4014,"L2","Merit"
"C105461_7",105461,2022-01-01,85572,0.05,4279,"L2","Merit"
"C105461_8",105461,2023-01-01,93669,0.05,4683,"L2","Merit"
"C105461_9",105461,2024-01-01,93127,0.05,4656,"L2","Merit"
"C105461_10",105461,2025-01-01,94860,0.05,4743,"L2","Market Adjustment"
"C108927_1",108927,2016-01-01,85219,0.05,4261,"L2","Hire"
"C108927_2",108927,2017-01-01,86938,0.05,4347,"L2","Merit"
"C108927_3",108927,2018-01-01,93993,0.05,4700,"L2","Merit"
"C108927_4",108927,2019-01-01,91355,0.05,4568,"L2","Merit"
"C108927_5",108927,2020-01-01,102622,0.05,5131,"L2","Merit"
"C103589_1",103589,2016-01-01,64164,0.05,3208,"L2","Hire"
"C103589_2",103589,2017-01-01,67340,0.05,3367,"L2","Market Adjustment"
"C103589_3",103589,2018-01-01,68854,0.05,3443,"L2","Merit"
"C103589_4",103589,2019-01-01,70220,0.05,3511,"L2","Merit"
"C103589_5",103589,2020-01-01,76447,0.05,3822,"L2","Merit"
"C103589_6",103589,2021-01-01,79791,0.05,3990,"L2","Merit"
"C103589_7",103589,2022-01-01,71426,0.05,3571,"L2","Merit"
"C103589_8",103589,2023-01-01,78023,0.05,3901,"L2","Merit"
"C103589_9",103589,2024-01-01,94385,0.05,4719,"L2","Merit"
"C103589_10",103589,2025-01-01,100034,0.05,5002,"L2","Merit"
"C103589_11",103589,2026-01-01,104028,0.05,5201,"L2","Merit"
"C109388_1",109388,2016-01-01,81384,0.05,4069,"L2","Hire"
"C109388_2",109388,2017-01-01,84547,0.05,4227,"L2","Merit"
"C109388_3",109388,2018-01-01,84126,0.05,4206,"L2","Merit"
"C109388_4",109388,2019-01-01,88720,0.05,4436,"L2","Merit"
"C109388_5",109388,2020-01-01,91286,0.05,4564,"L2","Merit"
"C109388_6",109388,2021-01-01,99283,0.05,4964,"L2","Merit"
"C109388_7",109388,2022-01-01,92524,0.05,4626,"L2","Merit"
"C109388_8",109388,2023-01-01,104366,0.05,5218,"L2","Merit"
"C109388_9",109388,2024-01-01,106680,0.05,5334,"L2","Merit"
"C109388_10",109388,2025-01-01,100568,0.05,5028,"L2","Merit"
"C109388_11",109388,2026-01-01,133801,0.05,6690,"L2","Merit"
"C100181_1",100181,2016-01-01,69027,0.05,3451,"L2","Hire"
"C100181_2",100181,2017-01-01,71485,0.05,3574,"L2","Merit"
"C100181_3",100181,2018-01-01,75350,0.05,3768,"L2","Merit"
"C100181_4",100181,2019-01-01,75182,0.05,3759,"L2","Merit"
"C100181_5",100181,2020-01-01,83031,0.05,4152,"L2","Merit"
"C100181_6",100181,2021-01-01,87281,0.05,4364,"L2","Market Adjustment"
"C100181_7",100181,2022-01-01,81661,0.05,4083,"L2","Merit"
"C100181_8",100181,2023-01-01,87885,0.05,4394,"L2","Merit"
"C100181_9",100181,2024-01-01,79341,0.05,3967,"L2","Merit"
"C100181_10",100181,2025-01-01,105193,0.05,5260,"L2","Merit"
"C103842_1",103842,2016-01-01,85355,0.05,4268,"L2","Hire"
"C103842_2",103842,2017-01-01,88691,0.05,4435,"L2","Merit"
"C103842_3",103842,2018-01-01,91359,0.05,4568,"L2","Merit"
"C103842_4",103842,2019-01-01,93310,0.05,4666,"L2","Merit"
"C103842_5",103842,2020-01-01,102850,0.05,5142,"L2","Merit"
"C103842_6",103842,2021-01-01,97573,0.05,4879,"L2","Market Adjustment"
"C103842_7",103842,2022-01-01,97679,0.05,4884,"L2","Merit"
"C103842_8",103842,2023-01-01,108917,0.05,5446,"L2","Market Adjustment"
"C103842_9",103842,2024-01-01,122920,0.05,6146,"L2","Merit"
"C103842_10",103842,2025-01-01,121610,0.05,6080,"L2","Merit"
"C103842_11",103842,2026-01-01,118482,0.05,5924,"L2","Merit"
"C104788_1",104788,2016-01-01,78110,0.05,3906,"L2","Hire"
"C104788_2",104788,2017-01-01,79469,0.05,3973,"L2","Merit"
"C104788_3",104788,2018-01-01,80685,0.05,4034,"L2","Merit"
"C104788_4",104788,2019-01-01,88984,0.05,4449,"L2","Merit"
"C104788_5",104788,2020-01-01,89100,0.05,4455,"L2","Merit"
"C104788_6",104788,2021-01-01,96850,0.05,4842,"L2","Merit"
"C104788_7",104788,2022-01-01,103171,0.05,5159,"L2","Merit"
"C105770_1",105770,2016-01-01,71229,0.05,3561,"L2","Hire"
"C105770_2",105770,2017-01-01,74159,0.05,3708,"L2","Merit"
"C105770_3",105770,2018-01-01,78638,0.05,3932,"L2","Merit"
"C105770_4",105770,2019-01-01,76858,0.05,3843,"L2","Market Adjustment"
"C105770_5",105770,2020-01-01,84242,0.05,4212,"L2","Merit"
"C105770_6",105770,2021-01-01,87606,0.05,4380,"L2","Market Adjustment"
"C105770_7",105770,2022-01-01,95269,0.05,4763,"L2","Merit"
"C105770_8",105770,2023-01-01,94411,0.05,4721,"L2","Merit"
"C105770_9",105770,2024-01-01,80556,0.05,4028,"L2","Merit"
"C105770_10",105770,2025-01-01,90424,0.05,4521,"L2","Market Adjustment"
"C105770_11",105770,2026-01-01,107587,0.05,5379,"L2","Merit"
"C102441_1",102441,2016-01-01,76804,0.05,3840,"L2","Hire"
"C102441_2",102441,2017-01-01,80936,0.05,4047,"L2","Merit"
"C102441_3",102441,2018-01-01,81005,0.05,4050,"L2","Merit"
"C102441_4",102441,2019-01-01,80421,0.05,4021,"L2","Merit"
"C102441_5",102441,2020-01-01,90412,0.05,4521,"L2","Merit"
"C102441_6",102441,2021-01-01,93083,0.05,4654,"L2","Merit"
"C102441_7",102441,2022-01-01,92610,0.05,4630,"L2","Merit"
"C102441_8",102441,2023-01-01,91437,0.05,4572,"L2","Merit"
"C102441_9",102441,2024-01-01,91570,0.05,4578,"L2","Merit"
"C102441_10",102441,2025-01-01,88286,0.05,4414,"L2","Merit"
"C102441_11",102441,2026-01-01,122113,0.05,6106,"L2","Merit"
"C104598_1",104598,2016-01-01,63641,0.05,3182,"L2","Hire"
"C104598_2",104598,2017-01-01,65223,0.05,3261,"L2","Merit"
"C104598_3",104598,2018-01-01,69633,0.05,3482,"L2","Merit"
"C104598_4",104598,2019-01-01,72984,0.05,3649,"L2","Market Adjustment"
"C104598_5",104598,2020-01-01,73385,0.05,3669,"L2","Merit"
"C104598_6",104598,2021-01-01,71359,0.05,3568,"L2","Merit"
"C104598_7",104598,2022-01-01,85693,0.05,4285,"L2","Merit"
"C104598_8",104598,2023-01-01,92299,0.05,4615,"L2","Market Adjustment"
"C104598_9",104598,2024-01-01,78743,0.05,3937,"L2","Merit"
"C104598_10",104598,2025-01-01,77567,0.05,3878,"L2","Merit"
"C104598_11",104598,2026-01-01,88754,0.05,4438,"L2","Merit"
"C107332_1",107332,2016-01-01,96447,0.05,4822,"L2","Hire"
"C107332_2",107332,2017-01-01,98256,0.05,4913,"L2","Merit"
"C107332_3",107332,2018-01-01,103984,0.05,5199,"L2","Merit"
"C107332_4",107332,2019-01-01,105601,0.05,5280,"L2","Merit"
"C107332_5",107332,2020-01-01,116583,0.05,5829,"L2","Merit"
"C107332_6",107332,2021-01-01,105329,0.05,5266,"L2","Merit"
"C107332_7",107332,2022-01-01,125654,0.05,6283,"L2","Market Adjustment"
"C107332_8",107332,2023-01-01,116293,0.05,5815,"L2","Merit"
"C107332_9",107332,2024-01-01,125253,0.05,6263,"L2","Merit"
"C107332_10",107332,2025-01-01,116386,0.05,5819,"L2","Merit"
"C107332_11",107332,2026-01-01,142057,0.05,7103,"L2","Merit"
"C106615_1",106615,2016-01-01,85427,0.05,4271,"L2","Hire"
"C106615_2",106615,2017-01-01,89683,0.05,4484,"L2","Merit"
"C106615_3",106615,2018-01-01,95026,0.05,4751,"L2","Merit"
"C106615_4",106615,2019-01-01,90244,0.05,4512,"L2","Market Adjustment"
"C106615_5",106615,2020-01-01,92054,0.05,4603,"L2","Market Adjustment"
"C106615_6",106615,2021-01-01,104736,0.05,5237,"L2","Merit"
"C106615_7",106615,2022-01-01,95002,0.05,4750,"L2","Market Adjustment"
"C106615_8",106615,2023-01-01,101787,0.05,5089,"L2","Merit"
"C106615_9",106615,2024-01-01,99369,0.05,4968,"L2","Market Adjustment"
"C106615_10",106615,2025-01-01,125280,0.05,6264,"L2","Market Adjustment"
"C106615_11",106615,2026-01-01,140820,0.05,7041,"L2","Merit"
"C109716_1",109716,2016-01-01,87743,0.05,4387,"L2","Hire"
"C109716_2",109716,2017-01-01,89616,0.05,4481,"L2","Merit"
"C109716_3",109716,2018-01-01,95072,0.05,4754,"L2","Market Adjustment"
"C109716_4",109716,2019-01-01,102309,0.05,5115,"L2","Merit"
"C109716_5",109716,2020-01-01,105549,0.05,5277,"L2","Merit"
"C109716_6",109716,2021-01-01,100629,0.05,5031,"L2","Merit"
"C109716_7",109716,2022-01-01,104233,0.05,5212,"L2","Merit"
"C109716_8",109716,2023-01-01,109060,0.05,5453,"L2","Merit"
"C109716_9",109716,2024-01-01,102676,0.05,5134,"L2","Merit"
"C109716_10",109716,2025-01-01,134383,0.05,6719,"L2","Merit"
"C109716_11",109716,2026-01-01,120643,0.05,6032,"L2","Merit"
"C103595_1",103595,2016-01-01,99029,0.05,4951,"L2","Hire"
"C103595_2",103595,2017-01-01,102001,0.05,5100,"L2","Merit"
"C103595_3",103595,2018-01-01,103750,0.05,5188,"L2","Merit"
"C103595_4",103595,2019-01-01,105414,0.05,5271,"L2","Merit"
"C103595_5",103595,2020-01-01,108192,0.05,5410,"L2","Merit"
"C103595_6",103595,2021-01-01,115678,0.05,5784,"L2","Merit"
"C103595_7",103595,2022-01-01,123541,0.05,6177,"L2","Merit"
"C103595_8",103595,2023-01-01,120795,0.05,6040,"L2","Merit"
"C103595_9",103595,2024-01-01,117470,0.05,5874,"L2","Market Adjustment"
"C103595_10",103595,2025-01-01,151366,0.05,7568,"L2","Merit"
"C103595_11",103595,2026-01-01,141662,0.05,7083,"L2","Merit"
"C100047_1",100047,2016-01-01,72355,0.05,3618,"L2","Hire"
"C100047_2",100047,2017-01-01,73735,0.05,3687,"L2","Merit"
"C100047_3",100047,2018-01-01,78815,0.05,3941,"L2","Merit"
"C100047_4",100047,2019-01-01,76955,0.05,3848,"L2","Merit"
"C100047_5",100047,2020-01-01,78060,0.05,3903,"L2","Market Adjustment"
"C100047_6",100047,2021-01-01,86565,0.05,4328,"L2","Merit"
"C100047_7",100047,2022-01-01,90981,0.05,4549,"L2","Merit"
"C100047_8",100047,2023-01-01,98301,0.05,4915,"L2","Merit"
"C100047_9",100047,2024-01-01,97326,0.05,4866,"L2","Merit"
"C100047_10",100047,2025-01-01,100798,0.05,5040,"L2","Merit"
"C100047_11",100047,2026-01-01,87197,0.05,4360,"L2","Merit"
"C103396_1",103396,2016-01-01,86377,0.05,4319,"L2","Hire"
"C103396_2",103396,2017-01-01,90159,0.05,4508,"L2","Merit"
"C103396_3",103396,2018-01-01,92146,0.05,4607,"L2","Merit"
"C103396_4",103396,2019-01-01,90866,0.05,4543,"L2","Market Adjustment"
"C103396_5",103396,2020-01-01,102546,0.05,5127,"L2","Merit"
"C103396_6",103396,2021-01-01,106353,0.05,5318,"L2","Merit"
"C103396_7",103396,2022-01-01,97919,0.05,4896,"L2","Merit"
"C103396_8",103396,2023-01-01,110143,0.05,5507,"L2","Merit"
"C103396_9",103396,2024-01-01,109627,0.05,5481,"L2","Merit"
"C103396_10",103396,2025-01-01,116921,0.05,5846,"L2","Merit"
"C103396_11",103396,2026-01-01,106610,0.05,5330,"L2","Merit"
"C100745_1",100745,2016-01-01,84004,0.05,4200,"L2","Hire"
"C100745_2",100745,2017-01-01,87528,0.05,4376,"L2","Merit"
"C100745_3",100745,2018-01-01,89164,0.05,4458,"L2","Merit"
"C100745_4",100745,2019-01-01,98337,0.05,4917,"L2","Merit"
"C100745_5",100745,2020-01-01,98757,0.05,4938,"L2","Merit"
"C100745_6",100745,2021-01-01,106547,0.05,5327,"L2","Merit"
"C100745_7",100745,2022-01-01,97291,0.05,4865,"L2","Merit"
"C100745_8",100745,2023-01-01,116942,0.05,5847,"L2","Merit"
"C100745_9",100745,2024-01-01,121859,0.05,6093,"L2","Merit"
"C106952_1",106952,2016-01-01,81476,0.05,4074,"L2","Hire"
"C106952_2",106952,2017-01-01,84413,0.05,4221,"L2","Merit"
"C106952_3",106952,2018-01-01,90266,0.05,4513,"L2","Merit"
"C106952_4",106952,2019-01-01,88806,0.05,4440,"L2","Merit"
"C106952_5",106952,2020-01-01,95152,0.05,4758,"L2","Market Adjustment"
"C106952_6",106952,2021-01-01,94346,0.05,4717,"L2","Merit"
"C106952_7",106952,2022-01-01,101657,0.05,5083,"L2","Merit"
"C106952_8",106952,2023-01-01,95712,0.05,4786,"L2","Merit"
"C106952_9",106952,2024-01-01,120638,0.05,6032,"L2","Merit"
"C106952_10",106952,2025-01-01,96475,0.05,4824,"L2","Merit"
"C106952_11",106952,2026-01-01,132581,0.05,6629,"L2","Merit"
"C109633_1",109633,2016-01-01,69648,0.05,3482,"L2","Hire"
"C109633_2",109633,2017-01-01,71494,0.05,3575,"L2","Merit"
"C109633_3",109633,2018-01-01,75630,0.05,3782,"L2","Merit"
"C109633_4",109633,2019-01-01,74667,0.05,3733,"L2","Merit"
"C109633_5",109633,2020-01-01,81314,0.05,4066,"L2","Market Adjustment"
"C109633_6",109633,2021-01-01,78595,0.05,3930,"L2","Merit"
"C109633_7",109633,2022-01-01,81790,0.05,4090,"L2","Merit"
"C109633_8",109633,2023-01-01,88398,0.05,4420,"L2","Merit"
"C109633_9",109633,2024-01-01,104557,0.05,5228,"L2","Merit"
"C109633_10",109633,2025-01-01,107990,0.05,5400,"L2","Market Adjustment"
"C109633_11",109633,2026-01-01,91978,0.05,4599,"L2","Merit"
"C106896_1",106896,2016-01-01,65253,0.05,3263,"L2","Hire"
"C106896_2",106896,2017-01-01,68023,0.05,3401,"L2","Market Adjustment"
"C106896_3",106896,2018-01-01,68713,0.05,3436,"L2","Market Adjustment"
"C106896_4",106896,2019-01-01,71705,0.05,3585,"L2","Merit"
"C106896_5",106896,2020-01-01,72800,0.05,3640,"L2","Merit"
"C106896_6",106896,2021-01-01,72558,0.05,3628,"L2","Merit"
"C106896_7",106896,2022-01-01,73122,0.05,3656,"L2","Merit"
"C106896_8",106896,2023-01-01,88299,0.05,4415,"L2","Merit"
"C106896_9",106896,2024-01-01,81112,0.05,4056,"L2","Merit"
"C106896_10",106896,2025-01-01,82831,0.05,4142,"L2","Merit"
"C106896_11",106896,2026-01-01,92910,0.05,4646,"L2","Merit"
"C106102_1",106102,2016-01-01,75548,0.05,3777,"L2","Hire"
"C106102_2",106102,2017-01-01,79028,0.05,3951,"L2","Merit"
"C106102_3",106102,2018-01-01,79777,0.05,3989,"L2","Market Adjustment"
"C106102_4",106102,2019-01-01,80055,0.05,4003,"L2","Merit"
"C106102_5",106102,2020-01-01,93204,0.05,4660,"L2","Merit"
"C106102_6",106102,2021-01-01,92235,0.05,4612,"L2","Market Adjustment"
"C106102_7",106102,2022-01-01,91763,0.05,4588,"L2","Merit"
"C106102_8",106102,2023-01-01,94762,0.05,4738,"L2","Merit"
"C106102_9",106102,2024-01-01,86743,0.05,4337,"L2","Merit"
"C106102_10",106102,2025-01-01,101592,0.05,5080,"L2","Market Adjustment"
"C106102_11",106102,2026-01-01,96898,0.05,4845,"L2","Merit"
"C104606_1",104606,2017-01-01,89520,0.05,4476,"L2","Hire"
"C104606_2",104606,2018-01-01,93928,0.05,4696,"L2","Merit"
"C104606_3",104606,2019-01-01,93991,0.05,4700,"L2","Merit"
"C104606_4",104606,2020-01-01,95001,0.05,4750,"L2","Merit"
"C104606_5",104606,2021-01-01,105447,0.05,5272,"L2","Merit"
