"SurveyResponseID","EmployeeID","SurveyDate","EngagementScore","ManagerEffectivenessScore","InclusionScore","IntentToStayScore","SurveyParticipationFlag"
"S202503_104911",104911,2025-03-31,4.3,3.7,3.9,4.3,"Yes"
"S202503_105755",105755,2025-03-31,3.6,3.9,4.2,5,"Yes"
"S202503_100824",100824,2025-03-31,4.4,3.8,4.7,3.6,"Yes"
"S202503_108579",108579,2025-03-31,4,3.3,4.1,5,"Yes"
"S202503_104039",104039,2025-03-31,4.3,4.2,4.5,3.7,"Yes"
"S202503_108719",108719,2025-03-31,4.8,3.8,4.3,2.6,"Yes"
"S202503_101106",101106,2025-03-31,4.4,3.7,4,4.4,"Yes"
"S202503_108784",108784,2025-03-31,4.3,4.6,4.4,3.6,"Yes"
"S202503_107544",107544,2025-03-31,3.6,4.2,4.1,4.6,"Yes"
"S202503_100986",100986,2025-03-31,3.5,4,4.1,4.6,"Yes"
"S202503_109074",109074,2025-03-31,5,3.7,4.2,3.9,"Yes"
"S202503_103093",103093,2025-03-31,2.9,3.5,3.4,3.7,"Yes"
"S202503_103627",103627,2025-03-31,4.2,3.8,4.1,4.3,"Yes"
"S202503_106841",106841,2025-03-31,4.1,3.7,3.3,3.4,"Yes"
"S202503_104924",104924,2025-03-31,3.6,4.9,4.1,3.1,"Yes"
"S202503_100021",100021,2025-03-31,3.4,4.1,4.8,3.7,"Yes"
"S202503_106341",106341,2025-03-31,3.6,3.2,3.9,3.2,"Yes"
"S202503_109623",109623,2025-03-31,5,4.3,4.3,4.5,"Yes"
"S202503_100889",100889,2025-03-31,3.4,4.4,3.5,2.9,"Yes"
"S202503_100623",100623,2025-03-31,4.6,3.1,3.8,3.1,"Yes"
"S202503_102567",102567,2025-03-31,3.8,3.6,4,3.7,"Yes"
"S202503_109997",109997,2025-03-31,5,3,3.7,3,"Yes"
"S202503_103566",103566,2025-03-31,2.7,3.3,3,4.3,"Yes"
"S202503_106852",106852,2025-03-31,3,3.5,3.6,4.3,"Yes"
"S202503_106404",106404,2025-03-31,5,4.2,3.8,2.3,"Yes"
"S202503_106930",106930,2025-03-31,3.9,3.8,2.9,3.8,"Yes"
"S202503_106894",106894,2025-03-31,3.4,3,3.5,3.3,"Yes"
"S202503_104363",104363,2025-03-31,4.4,4.4,4.5,3.5,"Yes"
"S202503_103528",103528,2025-03-31,2.9,4.2,3.3,3.5,"Yes"
"S202503_102518",102518,2025-03-31,3.9,4.3,3.8,2.7,"Yes"
"S202503_102820",102820,2025-03-31,4,4.1,3.7,2.7,"Yes"
"S202503_109095",109095,2025-03-31,4,4,3.3,3.4,"Yes"
"S202503_100923",100923,2025-03-31,3.3,3.3,3.9,4.7,"Yes"
"S202503_102169",102169,2025-03-31,2.9,3.2,3,4.5,"Yes"
"S202503_103829",103829,2025-03-31,3.4,2.9,4,2.4,"Yes"
"S202503_104706",104706,2025-03-31,2.8,2.9,3.3,4,"Yes"
"S202503_101330",101330,2025-03-31,4.6,4.4,4.1,3.6,"Yes"
"S202503_105527",105527,2025-03-31,4.3,3.5,4.1,2.4,"Yes"
"S202503_101206",101206,2025-03-31,3.5,3.7,3.8,3.2,"Yes"
"S202503_103338",103338,2025-03-31,3.9,4.7,3.7,4.3,"Yes"
"S202503_100382",100382,2025-03-31,4,4.6,4.4,4,"Yes"
"S202503_109281",109281,2025-03-31,3.2,5,4.8,3.4,"Yes"
"S202503_100720",100720,2025-03-31,2.8,4.5,3.8,2.1,"Yes"
"S202503_105389",105389,2025-03-31,4.3,3.6,4.1,4.1,"Yes"
"S202503_106714",106714,2025-03-31,3.8,3.9,5,3.5,"Yes"
"S202503_104086",104086,2025-03-31,3.5,4,3.9,5,"Yes"
"S202503_108774",108774,2025-03-31,3.8,4,4.4,4.6,"Yes"
"S202503_101833",101833,2025-03-31,3,4.6,4,2.2,"Yes"
"S202503_108481",108481,2025-03-31,3.5,3.8,4.5,4.5,"Yes"
"S202503_109693",109693,2025-03-31,3.6,3.4,3.7,2.9,"Yes"
"S202503_101487",101487,2025-03-31,5,3.4,4.1,2.9,"Yes"
"S202503_109306",109306,2025-03-31,3.8,3,3.9,3.7,"Yes"
"S202503_101700",101700,2025-03-31,3.4,3.9,3.8,4.2,"Yes"
"S202503_107648",107648,2025-03-31,5,4.7,4.2,3.9,"Yes"
"S202503_107527",107527,2025-03-31,3.2,4.1,4,3.9,"Yes"
"S202503_106872",106872,2025-03-31,3.2,4.8,3.4,3.8,"Yes"
"S202503_101149",101149,2025-03-31,3.6,2.9,3.9,3.7,"Yes"
"S202503_109158",109158,2025-03-31,4.1,3,4.6,3.2,"Yes"
"S202503_108505",108505,2025-03-31,4,3.5,4.2,4,"Yes"
"S202503_103469",103469,2025-03-31,3.3,4.2,3.8,4.1,"Yes"
"S202503_101505",101505,2025-03-31,4,3,4.3,4.2,"Yes"
"S202503_102536",102536,2025-03-31,3.6,3.3,4.2,3.1,"Yes"
"S202503_109490",109490,2025-03-31,3.8,3,2.9,3.7,"Yes"
"S202503_108145",108145,2025-03-31,3.3,3.9,4.5,2.9,"Yes"
"S202503_104478",104478,2025-03-31,4,4.1,3.7,3.4,"Yes"
"S202503_101413",101413,2025-03-31,2.7,4.2,4.5,3.3,"Yes"
"S202503_104664",104664,2025-03-31,3.4,4.2,3.7,2.2,"Yes"
"S202503_104742",104742,2025-03-31,3.8,4,4.5,3.9,"Yes"
"S202503_101275",101275,2025-03-31,4.9,3.4,4.6,4.1,"Yes"
"S202503_108063",108063,2025-03-31,3.4,4.7,4.3,3.8,"Yes"
"S202503_100516",100516,2025-03-31,4.6,4.4,4,5,"Yes"
"S202503_105058",105058,2025-03-31,2.8,4.7,3.5,3.8,"Yes"
"S202503_104405",104405,2025-03-31,3.3,4.2,3.7,4.2,"Yes"
"S202503_106627",106627,2025-03-31,3.4,4,3.9,3.2,"Yes"
"S202503_105520",105520,2025-03-31,3.2,3.9,3.4,3.3,"Yes"
"S202503_107279",107279,2025-03-31,4,3.5,3.4,3,"Yes"
"S202503_106019",106019,2025-03-31,2.4,3.7,4.4,4,"Yes"
"S202503_101780",101780,2025-03-31,2.9,4.4,4.3,3.2,"Yes"
"S202503_104019",104019,2025-03-31,5,4.7,4,2.6,"Yes"
"S202503_105069",105069,2025-03-31,3,4.1,3.6,3.9,"Yes"
"S202503_107948",107948,2025-03-31,4.6,4.4,4,4.7,"Yes"
"S202503_106327",106327,2025-03-31,3.7,4.7,4.6,4.8,"Yes"
"S202503_103190",103190,2025-03-31,3,4.8,4.7,3.4,"Yes"
"S202503_107429",107429,2025-03-31,3,3.8,3.5,2.4,"Yes"
"S202503_101463",101463,2025-03-31,3.4,4.2,3.7,3.9,"Yes"
"S202503_103344",103344,2025-03-31,3.5,3,3.3,3.2,"Yes"
"S202503_107157",107157,2025-03-31,3.8,3.4,3.7,5,"Yes"
"S202503_109367",109367,2025-03-31,3.5,3.7,3.9,2.9,"Yes"
"S202503_105135",105135,2025-03-31,3.9,4.1,3.7,4.3,"Yes"
"S202503_104993",104993,2025-03-31,3.5,4.7,3.5,3.6,"Yes"
"S202503_108849",108849,2025-03-31,4.1,4,4,3.5,"Yes"
"S202503_100586",100586,2025-03-31,3.6,3.9,3,4.2,"Yes"
"S202503_109616",109616,2025-03-31,3.7,2.8,4.7,2.3,"Yes"
"S202503_109815",109815,2025-03-31,3.3,4.8,3.6,4.4,"Yes"
"S202503_109920",109920,2025-03-31,3.5,4.4,4.2,3.6,"Yes"
"S202503_108874",108874,2025-03-31,3.3,4.8,3.8,2.8,"Yes"
"S202503_100345",100345,2025-03-31,4,3.4,3.5,3.5,"Yes"
"S202503_103266",103266,2025-03-31,3.1,3.9,3.4,4.1,"Yes"
"S202503_107342",107342,2025-03-31,3.7,4.9,3.5,3.8,"Yes"
"S202503_104685",104685,2025-03-31,3.5,4.1,3.3,2.7,"Yes"
"S202503_102207",102207,2025-03-31,4.3,3.8,4.1,3,"Yes"
"S202503_108468",108468,2025-03-31,3.4,2.9,4.3,3.9,"Yes"
"S202503_109832",109832,2025-03-31,4.1,3.5,3.9,2.7,"Yes"
"S202503_103432",103432,2025-03-31,3.8,5,4.3,5,"Yes"
"S202503_106798",106798,2025-03-31,3.3,3.8,4.2,4.5,"Yes"
"S202503_102982",102982,2025-03-31,4.6,3.7,3.7,3.2,"Yes"
"S202503_106775",106775,2025-03-31,3.8,4.4,3.8,4.1,"Yes"
"S202503_104320",104320,2025-03-31,2.8,2.6,3.5,2.9,"Yes"
"S202503_103823",103823,2025-03-31,4.3,3.7,4.3,4.6,"Yes"
"S202503_104133",104133,2025-03-31,2.9,4,3.6,3.3,"Yes"
"S202503_105800",105800,2025-03-31,4.5,3,3.1,3.4,"Yes"
"S202503_107449",107449,2025-03-31,3.3,3.4,4,4.3,"Yes"
"S202503_105926",105926,2025-03-31,3.6,3.2,4.5,3.9,"Yes"
"S202503_100333",100333,2025-03-31,5,4.2,4.8,2.8,"Yes"
"S202503_109921",109921,2025-03-31,2.5,3.7,3.7,3.4,"Yes"
"S202503_104658",104658,2025-03-31,4.1,3.4,4.4,3.3,"Yes"
"S202503_107700",107700,2025-03-31,4.6,3.3,4.1,3.1,"Yes"
"S202503_101140",101140,2025-03-31,4.5,4.4,3.2,3.8,"Yes"
"S202503_104974",104974,2025-03-31,3.9,4,3.6,3.2,"Yes"
"S202503_103098",103098,2025-03-31,4.1,3.5,4,4,"Yes"
"S202503_108320",108320,2025-03-31,3.6,4.3,4.1,4.1,"Yes"
"S202503_105930",105930,2025-03-31,4.6,4.9,4.4,4,"Yes"
"S202503_107095",107095,2025-03-31,3.8,4.5,4.4,3.5,"Yes"
"S202503_100020",100020,2025-03-31,4.7,2.9,3.8,3.6,"Yes"
"S202503_101182",101182,2025-03-31,4,2.5,3.5,2.7,"Yes"
"S202503_104442",104442,2025-03-31,2.5,4.6,4.9,4.3,"Yes"
"S202503_108330",108330,2025-03-31,3.7,4.5,3.3,3,"Yes"
"S202503_108757",108757,2025-03-31,3.3,4.3,2.7,4.3,"Yes"
"S202503_107220",107220,2025-03-31,3.2,3.2,3.5,3.2,"Yes"
"S202503_106869",106869,2025-03-31,3,4.6,3.8,5,"Yes"
"S202503_108441",108441,2025-03-31,3.4,3.5,5,2.6,"Yes"
"S202503_106561",106561,2025-03-31,3.1,4.1,3.4,5,"Yes"
"S202503_103131",103131,2025-03-31,2.5,3.7,4.4,4.8,"Yes"
"S202503_105120",105120,2025-03-31,4,5,3.5,5,"Yes"
"S202503_106431",106431,2025-03-31,4.9,2.6,4.1,3.8,"Yes"
"S202503_103210",103210,2025-03-31,3.5,4.8,5,3.8,"Yes"
"S202503_104637",104637,2025-03-31,3.2,4.1,3.7,3.3,"Yes"
"S202503_109807",109807,2025-03-31,4.3,4.8,3.7,4.2,"Yes"
"S202503_102435",102435,2025-03-31,5,4.9,3.8,4,"Yes"
"S202503_103017",103017,2025-03-31,2.7,3.4,3.6,4.4,"Yes"
"S202503_104158",104158,2025-03-31,3.8,4.2,3.9,3.3,"Yes"
"S202503_102484",102484,2025-03-31,3.8,3.7,4,2.9,"Yes"
"S202503_105151",105151,2025-03-31,3.5,4.1,4.4,4.7,"Yes"
"S202503_108940",108940,2025-03-31,3.6,4.5,4.5,3.9,"Yes"
"S202503_107041",107041,2025-03-31,3.5,4.5,4.6,3.5,"Yes"
"S202503_104454",104454,2025-03-31,3.5,4.6,4.2,4.2,"Yes"
"S202503_109707",109707,2025-03-31,3.4,4.4,4.3,3.1,"Yes"
"S202503_105913",105913,2025-03-31,3.2,3.7,3.7,2.7,"Yes"
"S202503_105507",105507,2025-03-31,4.3,3.7,3.7,4,"Yes"
"S202503_105318",105318,2025-03-31,4.9,3.1,3.4,4.2,"Yes"
"S202503_108704",108704,2025-03-31,3.8,4.2,4.1,3.9,"Yes"
"S202503_107267",107267,2025-03-31,3,4,3.6,4.4,"Yes"
"S202503_104018",104018,2025-03-31,3.1,5,3.3,4.4,"Yes"
"S202503_105086",105086,2025-03-31,4,3.9,4,4.3,"Yes"
"S202503_103418",103418,2025-03-31,3.9,3.1,3.8,2,"Yes"
"S202503_103401",103401,2025-03-31,4.1,3.2,4.8,2.7,"Yes"
"S202503_103317",103317,2025-03-31,2.7,4.4,4,3.8,"Yes"
"S202503_100835",100835,2025-03-31,2.6,3.9,4,3.5,"Yes"
"S202503_105297",105297,2025-03-31,2.8,3.9,4.3,3.7,"Yes"
"S202503_105954",105954,2025-03-31,5,4.4,3.7,5,"Yes"
"S202503_107405",107405,2025-03-31,2.8,4.6,4,3.9,"Yes"
"S202503_101444",101444,2025-03-31,4.2,4.2,4.5,4.5,"Yes"
"S202503_109821",109821,2025-03-31,4,4.5,4.8,5,"Yes"
"S202503_101098",101098,2025-03-31,3.8,2.8,3.6,3.7,"Yes"
"S202503_107304",107304,2025-03-31,3.2,3.2,3.6,3,"Yes"
"S202503_102453",102453,2025-03-31,3.3,3.6,4.6,3.7,"Yes"
"S202503_100079",100079,2025-03-31,4.7,4,4.6,3,"Yes"
"S202503_102401",102401,2025-03-31,3.6,4.5,3.4,4.9,"Yes"
"S202503_107642",107642,2025-03-31,4.1,5,3.6,2.1,"Yes"
"S202503_101587",101587,2025-03-31,3.7,4.5,3.8,3.3,"Yes"
"S202503_101040",101040,2025-03-31,3.6,4.1,4.6,4,"Yes"
"S202503_103515",103515,2025-03-31,4.1,3.8,4.3,4,"Yes"
"S202503_103591",103591,2025-03-31,3.1,3.2,4,4,"Yes"
"S202503_106455",106455,2025-03-31,3,3.4,3.9,4.6,"Yes"
"S202503_103081",103081,2025-03-31,5,4.3,4.6,4.9,"Yes"
"S202503_103431",103431,2025-03-31,2.7,4.4,4.3,2.9,"Yes"
"S202503_105364",105364,2025-03-31,2.9,5,4.7,4.2,"Yes"
"S202503_103212",103212,2025-03-31,2.4,3.4,3.7,3.2,"Yes"
"S202503_104678",104678,2025-03-31,3.2,4.1,4.2,4.4,"Yes"
"S202503_102474",102474,2025-03-31,4,4.8,4.1,3.4,"Yes"
"S202503_101522",101522,2025-03-31,3.9,4.1,3.9,3.8,"Yes"
"S202503_109120",109120,2025-03-31,3.6,3.5,4.1,1.9,"Yes"
"S202503_104936",104936,2025-03-31,4,4.9,3.8,2.9,"Yes"
"S202503_101716",101716,2025-03-31,3.4,3.7,3.3,3.2,"Yes"
"S202503_102557",102557,2025-03-31,4.5,3.4,4.2,4.2,"Yes"
"S202503_107592",107592,2025-03-31,3,3.8,4,3.3,"Yes"
"S202503_109420",109420,2025-03-31,4,4.3,4,2.7,"Yes"
"S202503_107927",107927,2025-03-31,3.2,3,3.5,4.1,"Yes"
"S202503_105246",105246,2025-03-31,5,4.4,4.4,3.4,"Yes"
"S202503_102808",102808,2025-03-31,3.9,3.9,4.3,3.5,"Yes"
"S202503_108581",108581,2025-03-31,4.1,4.6,4.1,1.9,"Yes"
"S202503_105403",105403,2025-03-31,4.1,3.6,4.4,3.4,"Yes"
"S202503_108666",108666,2025-03-31,3.6,3.7,3.6,2.9,"Yes"
"S202503_104935",104935,2025-03-31,3.5,4.4,3.8,3.3,"Yes"
"S202503_101385",101385,2025-03-31,2.9,2.9,4.4,5,"Yes"
"S202503_104009",104009,2025-03-31,3.9,3.9,4.8,4.1,"Yes"
"S202503_106835",106835,2025-03-31,3.6,3.7,4.1,3.8,"Yes"
"S202503_101906",101906,2025-03-31,4.9,3.7,4.3,3.9,"Yes"
"S202503_109432",109432,2025-03-31,3.2,4.2,4,4.2,"Yes"
"S202503_103747",103747,2025-03-31,4.2,4.1,4.4,4.4,"Yes"
"S202503_107197",107197,2025-03-31,4.1,3.6,4.1,2.2,"Yes"
"S202503_108972",108972,2025-03-31,3.4,3.9,4.1,2.7,"Yes"
"S202503_100482",100482,2025-03-31,4.1,3.2,4.6,4.4,"Yes"
"S202503_106854",106854,2025-03-31,4.4,4,3.7,5,"Yes"
"S202503_101861",101861,2025-03-31,4.6,4.5,4.1,4.6,"Yes"
"S202503_106007",106007,2025-03-31,3.8,3.4,3.9,3.8,"Yes"
"S202503_100535",100535,2025-03-31,3.8,4.2,4.2,5,"Yes"
"S202503_106934",106934,2025-03-31,3.9,3.8,4.4,2.7,"Yes"
"S202503_102041",102041,2025-03-31,3.9,4.8,3.8,3.8,"Yes"
"S202503_107993",107993,2025-03-31,4.4,3.5,3.5,3.3,"Yes"
"S202503_109434",109434,2025-03-31,3.3,4.3,3.7,2.3,"Yes"
"S202503_101185",101185,2025-03-31,4.2,2.9,4.4,4.1,"Yes"
"S202503_106403",106403,2025-03-31,4.8,4.4,4.6,4.5,"Yes"
"S202503_102150",102150,2025-03-31,5,3.3,4,4.2,"Yes"
"S202503_104313",104313,2025-03-31,2.5,3.8,4,4.3,"Yes"
"S202503_103901",103901,2025-03-31,2.8,4.1,4.5,3.9,"Yes"
"S202503_103042",103042,2025-03-31,2.5,2.7,3.9,2.6,"Yes"
"S202503_100563",100563,2025-03-31,3,2.7,3.1,4.3,"Yes"
"S202503_107597",107597,2025-03-31,3.6,3.9,3.5,5,"Yes"
"S202503_100705",100705,2025-03-31,4.6,3.9,3.5,3.9,"Yes"
"S202503_102986",102986,2025-03-31,3.4,3.7,3.5,2.1,"Yes"
"S202503_108544",108544,2025-03-31,4.8,3.7,4.1,4.4,"Yes"
"S202503_104163",104163,2025-03-31,3.9,4.1,5,4.5,"Yes"
"S202503_106518",106518,2025-03-31,2.5,3.1,3.3,3.4,"Yes"
"S202503_109235",109235,2025-03-31,3.9,3.6,3.1,3.7,"Yes"
"S202503_107052",107052,2025-03-31,4.2,5,3.7,4.2,"Yes"
"S202503_108454",108454,2025-03-31,5,2.9,3.4,3.6,"Yes"
"S202503_104890",104890,2025-03-31,2.8,4.4,3.5,3.7,"Yes"
"S202503_107351",107351,2025-03-31,3.7,2.7,4.4,4,"Yes"
"S202503_100502",100502,2025-03-31,1.8,3.1,3.5,4.8,"Yes"
"S202503_104030",104030,2025-03-31,3.7,3.9,3.7,3.7,"Yes"
"S202503_102059",102059,2025-03-31,4.5,3.5,4,3.6,"Yes"
"S202503_103797",103797,2025-03-31,4.1,4.1,3.5,4.5,"Yes"
"S202503_103263",103263,2025-03-31,3.6,4.1,4.9,4.1,"Yes"
"S202503_103794",103794,2025-03-31,3.2,3,5,3.7,"Yes"
"S202503_103125",103125,2025-03-31,4,4,4.3,4.2,"Yes"
"S202503_105481",105481,2025-03-31,3.5,3.2,3.8,3.5,"Yes"
"S202503_105876",105876,2025-03-31,4.6,4.8,4,3.4,"Yes"
"S202503_104243",104243,2025-03-31,2.5,4.7,4.3,2.8,"Yes"
"S202503_103134",103134,2025-03-31,4.2,3.8,4.5,3.8,"Yes"
"S202503_106171",106171,2025-03-31,4.9,3.8,4.5,4.3,"Yes"
"S202503_106544",106544,2025-03-31,2.9,3.8,4.8,4,"Yes"
"S202503_104270",104270,2025-03-31,1.8,4,4,3.5,"Yes"
"S202503_108297",108297,2025-03-31,4,4.3,4.1,3.8,"Yes"
"S202503_104558",104558,2025-03-31,2.6,3.2,4.1,3.7,"Yes"
"S202503_109936",109936,2025-03-31,3,3.7,3.4,2.3,"Yes"
"S202503_103934",103934,2025-03-31,5,3.7,4.1,2.4,"Yes"
"S202503_109773",109773,2025-03-31,4.2,4.2,3.7,3.5,"Yes"
"S202503_102350",102350,2025-03-31,3.7,3.1,4.3,3.3,"Yes"
"S202503_108206",108206,2025-03-31,3.5,5,4.5,5,"Yes"
"S202503_106631",106631,2025-03-31,4.1,4.6,4.2,3,"Yes"
"S202503_102960",102960,2025-03-31,3.9,4.5,4.3,2.8,"Yes"
"S202503_109140",109140,2025-03-31,4.1,3.3,3.7,4.5,"Yes"
"S202503_109276",109276,2025-03-31,3.1,3.1,4,3.1,"Yes"
"S202503_105026",105026,2025-03-31,4.9,3.3,3.5,2.7,"Yes"
"S202503_106739",106739,2025-03-31,3.5,4.2,4.9,4.5,"Yes"
"S202503_108926",108926,2025-03-31,4.3,2.9,3.5,3.5,"Yes"
"S202503_108156",108156,2025-03-31,2.3,3.5,4,4.3,"Yes"
"S202503_102892",102892,2025-03-31,3,3.2,3.3,3.1,"Yes"
"S202503_104453",104453,2025-03-31,4.5,3.9,4.4,2.8,"Yes"
"S202503_106156",106156,2025-03-31,3.2,3.7,3.6,4.6,"Yes"
"S202503_105565",105565,2025-03-31,4.2,4,3.6,2.6,"Yes"
"S202503_109787",109787,2025-03-31,3.6,3.8,4,4.3,"Yes"
"S202503_105789",105789,2025-03-31,3,3.9,3.4,5,"Yes"
"S202503_109349",109349,2025-03-31,4,2.2,4,3,"Yes"
"S202503_104567",104567,2025-03-31,5,4.5,3.5,2.1,"Yes"
"S202503_101544",101544,2025-03-31,4.4,4,3.2,2.9,"Yes"
"S202503_101461",101461,2025-03-31,3.7,3.2,3.5,3.2,"Yes"
"S202503_104899",104899,2025-03-31,5,5,4.1,4.7,"Yes"
"S202503_109695",109695,2025-03-31,3.7,3.7,3.8,3.5,"Yes"
"S202503_105835",105835,2025-03-31,4.8,3.2,4.9,3.9,"Yes"
"S202503_105008",105008,2025-03-31,4.1,4.7,3.7,3.9,"Yes"
"S202503_101020",101020,2025-03-31,4,3.8,4.2,2.6,"Yes"
"S202503_106701",106701,2025-03-31,2.9,4.1,3.6,3.8,"Yes"
"S202503_108551",108551,2025-03-31,4.2,3.6,4.7,4,"Yes"
"S202503_105216",105216,2025-03-31,2.9,3.8,3.4,3.8,"Yes"
"S202503_109805",109805,2025-03-31,3.3,4.2,4.3,3.5,"Yes"
"S202503_101618",101618,2025-03-31,4.6,3.4,4,3.8,"Yes"
"S202503_100094",100094,2025-03-31,3.5,5,3.8,4.4,"Yes"
"S202503_101028",101028,2025-03-31,3.4,4.9,4,3.4,"Yes"
"S202503_102250",102250,2025-03-31,4.1,3.4,4.5,2.2,"Yes"
"S202503_109069",109069,2025-03-31,3.5,4,4.1,5,"Yes"
"S202503_102283",102283,2025-03-31,3,3,3.3,5,"Yes"
"S202503_101491",101491,2025-03-31,3.6,4.5,3.8,3.1,"Yes"
"S202503_106735",106735,2025-03-31,2.4,3.5,3.4,4.5,"Yes"
"S202503_100937",100937,2025-03-31,2.3,3,4.6,4.1,"Yes"
"S202503_106797",106797,2025-03-31,4.2,4.4,3,4.1,"Yes"
"S202503_109291",109291,2025-03-31,3.4,2.1,4.1,3.4,"Yes"
"S202503_102016",102016,2025-03-31,2.7,4.3,5,4.1,"Yes"
"S202503_106106",106106,2025-03-31,4.5,2.8,3.9,4.5,"Yes"
"S202503_102071",102071,2025-03-31,4.4,4.4,4,3.4,"Yes"
"S202503_103936",103936,2025-03-31,4.5,3.6,3.9,4,"Yes"
"S202503_107034",107034,2025-03-31,3.2,4.2,4.5,4.3,"Yes"
"S202503_107288",107288,2025-03-31,4.2,2.7,4.5,3.9,"Yes"
"S202503_108979",108979,2025-03-31,4.5,4.1,3.1,2.6,"Yes"
"S202503_102029",102029,2025-03-31,4.2,5,4.3,3.7,"Yes"
"S202503_100559",100559,2025-03-31,2.6,4.1,3.4,2.5,"Yes"
"S202503_102003",102003,2025-03-31,3.2,4.3,4,2.2,"Yes"
"S202503_107578",107578,2025-03-31,3.1,3.7,4.3,3.2,"Yes"
"S202503_104087",104087,2025-03-31,3.6,4.6,4.3,3.7,"Yes"
"S202503_101868",101868,2025-03-31,3.7,3.6,4.3,3.7,"Yes"
"S202503_109401",109401,2025-03-31,4,4.5,3.7,5,"Yes"
"S202503_109908",109908,2025-03-31,4.3,3.8,4.5,2.2,"Yes"
"S202503_106786",106786,2025-03-31,3.3,5,4.3,4.2,"Yes"
"S202503_103958",103958,2025-03-31,4,4.2,3.8,3.2,"Yes"
"S202503_107406",107406,2025-03-31,3.4,4.2,3.5,4.5,"Yes"
"S202503_105361",105361,2025-03-31,4.9,4.3,4.2,3.5,"Yes"
"S202503_102516",102516,2025-03-31,4.5,4.6,4,4.3,"Yes"
"S202503_102667",102667,2025-03-31,3.7,2,4.5,4,"Yes"
"S202503_109413",109413,2025-03-31,3.7,3.9,3.6,3.4,"Yes"
"S202503_105104",105104,2025-03-31,3.9,3.7,4.5,3.4,"Yes"
"S202503_109705",109705,2025-03-31,2.1,3.4,4,4,"Yes"
"S202503_104090",104090,2025-03-31,3.4,4.1,3.6,5,"Yes"
"S202503_101181",101181,2025-03-31,3.6,3.4,4,3.8,"Yes"
"S202503_108742",108742,2025-03-31,3.6,4.3,3.6,4.2,"Yes"
"S202503_103620",103620,2025-03-31,4.4,3.1,4.3,5,"Yes"
"S202503_100492",100492,2025-03-31,3.2,4.6,4,3.5,"Yes"
"S202503_101747",101747,2025-03-31,2.7,3.7,3.7,2.4,"Yes"
"S202503_106559",106559,2025-03-31,4.8,4.7,3.9,4.5,"Yes"
"S202503_107328",107328,2025-03-31,3.3,3.5,3.7,2.2,"Yes"
"S202503_107482",107482,2025-03-31,4.3,3.9,4,3.3,"Yes"
"S202503_108942",108942,2025-03-31,3.3,4.8,4.6,3.9,"Yes"
"S202503_102235",102235,2025-03-31,3.7,4.7,3.3,4.6,"Yes"
"S202503_109064",109064,2025-03-31,3.5,3.5,3.5,3,"Yes"
"S202503_108589",108589,2025-03-31,4.9,3.4,3.5,3.8,"Yes"
"S202503_100943",100943,2025-03-31,3.2,4.1,4,4.8,"Yes"
"S202503_102842",102842,2025-03-31,3.3,3.9,4.3,2.9,"Yes"
"S202503_104446",104446,2025-03-31,4.3,4.1,3.7,3.7,"Yes"
"S202503_107777",107777,2025-03-31,3.3,3,3.6,3.2,"Yes"
"S202503_103730",103730,2025-03-31,2.2,2.7,3.8,3.7,"Yes"
"S202503_108992",108992,2025-03-31,3.5,3.7,4.5,4.6,"Yes"
"S202503_104540",104540,2025-03-31,3.9,4.2,4,3.7,"Yes"
"S202503_102642",102642,2025-03-31,3.1,3.7,4.7,3.8,"Yes"
"S202503_108047",108047,2025-03-31,4.2,3.9,3.5,4.9,"Yes"
"S202503_101640",101640,2025-03-31,3.9,3.3,4.1,4.5,"Yes"
"S202503_103315",103315,2025-03-31,4.1,3.9,4.4,3.5,"Yes"
"S202503_105910",105910,2025-03-31,2.3,3,3.6,3,"Yes"
"S202503_106093",106093,2025-03-31,3.9,3.9,4.2,3.4,"Yes"
"S202503_106337",106337,2025-03-31,4.1,4.1,3.2,3,"Yes"
"S202503_106133",106133,2025-03-31,3.1,4.3,3.9,4,"Yes"
"S202503_101113",101113,2025-03-31,2.6,3.2,3.6,4.2,"Yes"
"S202503_107440",107440,2025-03-31,3.4,4.5,4.1,3,"Yes"
"S202503_109341",109341,2025-03-31,4,4.1,3.7,3,"Yes"
"S202503_107452",107452,2025-03-31,2.7,3.1,3.5,2.7,"Yes"
"S202503_107519",107519,2025-03-31,3.3,4.3,2.9,3.4,"Yes"
"S202503_100788",100788,2025-03-31,2.9,4,4.5,4.2,"Yes"
"S202503_104422",104422,2025-03-31,3.4,3.8,4.4,3.6,"Yes"
"S202503_106370",106370,2025-03-31,3.6,4.4,4.4,3.2,"Yes"
"S202503_106992",106992,2025-03-31,3.9,4.5,4.4,2.1,"Yes"
"S202503_105302",105302,2025-03-31,3.3,4.1,3.4,3.1,"Yes"
"S202503_100468",100468,2025-03-31,4.8,3.4,4,4.5,"Yes"
"S202503_106359",106359,2025-03-31,4.8,4.2,4.5,3,"Yes"
"S202503_108428",108428,2025-03-31,4,4.3,4.3,3.7,"Yes"
"S202503_105148",105148,2025-03-31,4.6,3.8,4.4,4,"Yes"
"S202503_107428",107428,2025-03-31,3.8,2.7,4,3.7,"Yes"
"S202503_101427",101427,2025-03-31,3,3.8,3.6,3.9,"Yes"
"S202503_109712",109712,2025-03-31,3.9,3,2.8,4.3,"Yes"
"S202503_108718",108718,2025-03-31,3.9,4.1,3.9,3.1,"Yes"
