"ReviewID","EmployeeID","ReviewDate","PerformanceRating","PotentialRating","GoalCompletionPct","MeritIncreasePct","PromotionRecommended"
"R2024_109212",109212,2024-12-31,4,3,100,0.039,"Yes"
"R2024_105834",105834,2024-12-31,3,3,83,0.023,"No"
"R2024_108673",108673,2024-12-31,3,4,70,0.028,"No"
"R2024_108289",108289,2024-12-31,5,4,81,0.051,"No"
"R2024_106736",106736,2024-12-31,3,3,83,0.027,"No"
"R2024_106230",106230,2024-12-31,4,3,72,0.048,"No"
"R2024_103612",103612,2024-12-31,4,2,100,0.041,"Yes"
"R2024_108214",108214,2024-12-31,3,3,75,0.01,"No"
"R2024_100810",100810,2024-12-31,2,2,62,0.003,"No"
"R2024_106402",106402,2024-12-31,4,3,69,0.045,"No"
"R2024_106926",106926,2024-12-31,3,2,81,0.014,"No"
"R2024_108840",108840,2024-12-31,3,4,77,0.011,"No"
"R2024_101070",101070,2024-12-31,1,5,69,0,"No"
"R2024_106426",106426,2024-12-31,3,4,68,0.017,"No"
"R2024_101456",101456,2024-12-31,3,5,91,0.014,"No"
"R2024_102759",102759,2024-12-31,3,4,67,0.022,"No"
"R2024_106624",106624,2024-12-31,3,3,78,0.028,"No"
"R2024_102182",102182,2024-12-31,3,1,79,0.027,"No"
"R2024_104316",104316,2024-12-31,3,4,67,0.023,"No"
"R2024_109645",109645,2024-12-31,4,3,85,0.039,"No"
"R2024_101043",101043,2024-12-31,4,3,79,0.031,"No"
"R2024_106383",106383,2024-12-31,3,4,83,0.028,"No"
"R2024_106686",106686,2024-12-31,4,4,97,0.031,"No"
"R2024_104549",104549,2024-12-31,3,3,72,0.012,"No"
"R2024_103095",103095,2024-12-31,3,3,100,0.022,"No"
"R2024_101300",101300,2024-12-31,4,2,98,0.05,"No"
"R2024_100119",100119,2024-12-31,3,4,100,0.012,"No"
"R2024_106979",106979,2024-12-31,3,3,96,0.019,"No"
"R2024_107924",107924,2024-12-31,2,3,84,0.006,"No"
"R2024_107237",107237,2024-12-31,4,4,54,0.037,"No"
"R2024_107163",107163,2024-12-31,5,3,100,0.056,"No"
"R2024_102787",102787,2024-12-31,4,3,98,0.046,"No"
"R2024_105990",105990,2024-12-31,4,3,83,0.045,"No"
"R2024_102344",102344,2024-12-31,4,1,54,0.04,"Yes"
"R2024_102480",102480,2024-12-31,4,3,88,0.033,"No"
"R2024_101860",101860,2024-12-31,3,3,77,0.025,"No"
"R2024_104963",104963,2024-12-31,4,3,97,0.037,"Yes"
"R2024_108917",108917,2024-12-31,3,2,78,0.016,"No"
"R2024_105872",105872,2024-12-31,2,2,77,0.007,"No"
"R2024_102745",102745,2024-12-31,3,2,79,0.028,"No"
"R2024_108780",108780,2024-12-31,4,2,100,0.047,"No"
"R2024_100609",100609,2024-12-31,4,4,89,0.041,"No"
"R2024_106449",106449,2024-12-31,3,2,66,0.027,"No"
"R2024_105957",105957,2024-12-31,3,2,100,0.025,"No"
"R2024_101449",101449,2024-12-31,2,3,80,0,"No"
"R2024_108873",108873,2024-12-31,4,3,48,0.05,"Yes"
"R2024_107962",107962,2024-12-31,4,3,74,0.048,"No"
"R2024_103468",103468,2024-12-31,3,3,51,0.026,"No"
"R2024_106928",106928,2024-12-31,3,3,94,0.018,"No"
"R2024_109834",109834,2024-12-31,4,3,100,0.037,"No"
"R2024_104682",104682,2024-12-31,3,4,72,0.028,"No"
"R2024_107913",107913,2024-12-31,2,4,70,0.004,"No"
"R2024_103617",103617,2024-12-31,4,4,75,0.034,"No"
"R2024_104190",104190,2024-12-31,4,4,79,0.043,"No"
"R2024_100231",100231,2024-12-31,4,3,89,0.031,"Yes"
"R2024_105337",105337,2024-12-31,3,2,100,0.023,"No"
"R2024_108575",108575,2024-12-31,2,4,75,0.001,"No"
"R2024_107833",107833,2024-12-31,3,3,88,0.019,"No"
"R2024_109830",109830,2024-12-31,5,3,100,0.05,"No"
"R2024_108141",108141,2024-12-31,2,3,85,0.009,"No"
"R2024_104347",104347,2024-12-31,3,2,88,0.029,"No"
"R2024_105204",105204,2024-12-31,3,4,89,0.014,"No"
"R2024_105300",105300,2024-12-31,4,3,89,0.036,"No"
"R2024_108061",108061,2024-12-31,3,3,66,0.014,"No"
"R2024_106328",106328,2024-12-31,2,2,100,0.003,"No"
"R2024_107877",107877,2024-12-31,3,4,95,0.026,"No"
"R2024_107373",107373,2024-12-31,2,4,53,0.009,"No"
"R2024_107706",107706,2024-12-31,3,4,68,0.024,"No"
"R2024_109471",109471,2024-12-31,4,3,93,0.045,"No"
"R2024_107196",107196,2024-12-31,3,2,100,0.028,"No"
"R2024_100332",100332,2024-12-31,3,2,89,0.021,"No"
"R2024_103955",103955,2024-12-31,2,4,100,0.001,"No"
"R2024_103872",103872,2024-12-31,4,4,68,0.048,"Yes"
"R2024_107136",107136,2024-12-31,4,3,95,0.049,"No"
"R2024_109175",109175,2024-12-31,3,2,100,0.025,"No"
"R2024_103993",103993,2024-12-31,4,3,78,0.046,"Yes"
"R2024_102299",102299,2024-12-31,3,2,100,0.014,"No"
"R2024_107031",107031,2024-12-31,2,4,100,0.003,"No"
"R2024_102957",102957,2024-12-31,5,3,69,0.076,"Yes"
"R2024_107915",107915,2024-12-31,2,2,79,0.004,"No"
"R2024_108639",108639,2024-12-31,3,3,92,0.021,"No"
"R2024_102621",102621,2024-12-31,1,3,74,0,"No"
"R2024_106551",106551,2024-12-31,4,3,78,0.047,"No"
"R2024_104968",104968,2024-12-31,4,3,86,0.036,"No"
"R2024_108208",108208,2024-12-31,4,4,59,0.044,"No"
"R2024_108689",108689,2024-12-31,4,2,70,0.031,"Yes"
"R2024_100799",100799,2024-12-31,5,3,69,0.071,"No"
"R2024_104905",104905,2024-12-31,3,3,89,0.016,"No"
"R2024_106554",106554,2024-12-31,2,4,69,0.01,"No"
"R2024_106114",106114,2024-12-31,4,4,81,0.033,"No"
"R2024_106224",106224,2024-12-31,5,3,100,0.061,"No"
"R2024_108383",108383,2024-12-31,3,3,80,0.024,"No"
"R2024_107202",107202,2024-12-31,4,4,90,0.032,"No"
"R2024_107662",107662,2024-12-31,4,3,82,0.043,"No"
"R2024_105513",105513,2024-12-31,3,3,100,0.019,"No"
"R2024_105733",105733,2024-12-31,4,4,75,0.043,"Yes"
"R2024_107408",107408,2024-12-31,3,3,85,0.018,"No"
"R2024_109026",109026,2024-12-31,3,2,100,0.02,"No"
"R2024_107147",107147,2024-12-31,2,5,69,0.006,"No"
"R2024_104234",104234,2024-12-31,4,3,85,0.039,"Yes"
"R2024_101765",101765,2024-12-31,4,4,100,0.037,"No"
"R2024_105784",105784,2024-12-31,5,4,100,0.077,"No"
"R2024_107652",107652,2024-12-31,3,3,64,0.024,"No"
"R2024_104230",104230,2024-12-31,3,3,79,0.018,"No"
"R2024_109422",109422,2024-12-31,3,4,72,0.011,"No"
"R2024_106091",106091,2024-12-31,3,4,87,0.028,"No"
"R2024_103166",103166,2024-12-31,4,5,65,0.037,"Yes"
"R2024_109624",109624,2024-12-31,3,4,71,0.029,"No"
"R2024_103673",103673,2024-12-31,3,4,70,0.029,"No"
"R2024_104519",104519,2024-12-31,3,2,91,0.016,"No"
"R2024_109669",109669,2024-12-31,3,3,76,0.02,"No"
"R2024_101893",101893,2024-12-31,4,2,100,0.033,"No"
"R2024_100836",100836,2024-12-31,4,3,81,0.042,"Yes"
"R2024_106012",106012,2024-12-31,2,2,79,0.003,"No"
"R2024_101445",101445,2024-12-31,3,4,95,0.018,"No"
"R2024_108846",108846,2024-12-31,3,4,79,0.024,"No"
"R2024_107575",107575,2024-12-31,2,3,81,0.001,"No"
"R2024_108727",108727,2024-12-31,4,3,96,0.031,"No"
"R2024_109174",109174,2024-12-31,3,4,87,0.03,"No"
"R2024_101164",101164,2024-12-31,4,3,85,0.038,"No"
"R2024_109812",109812,2024-12-31,3,3,100,0.023,"No"
"R2024_106068",106068,2024-12-31,2,5,86,0.008,"No"
"R2024_108333",108333,2024-12-31,3,3,70,0.029,"No"
"R2024_103784",103784,2024-12-31,4,2,65,0.045,"No"
"R2024_104426",104426,2024-12-31,3,1,88,0.017,"No"
"R2024_107764",107764,2024-12-31,3,3,79,0.018,"No"
"R2024_107203",107203,2024-12-31,4,3,90,0.032,"No"
"R2024_102656",102656,2024-12-31,4,3,91,0.03,"No"
"R2024_105830",105830,2024-12-31,4,4,85,0.041,"No"
"R2024_108983",108983,2024-12-31,2,3,85,0,"No"
"R2024_103106",103106,2024-12-31,3,4,89,0.023,"No"
"R2024_109994",109994,2024-12-31,1,4,74,0,"No"
"R2024_105515",105515,2024-12-31,3,3,76,0.011,"No"
"R2024_104780",104780,2024-12-31,3,2,96,0.013,"No"
"R2024_109405",109405,2024-12-31,3,3,69,0.017,"No"
"R2024_100755",100755,2024-12-31,3,4,59,0.03,"No"
"R2024_109940",109940,2024-12-31,3,4,96,0.026,"No"
"R2024_104434",104434,2024-12-31,3,2,81,0.027,"No"
"R2024_102023",102023,2024-12-31,2,3,94,0.007,"No"
"R2024_102999",102999,2024-12-31,3,4,76,0.015,"No"
"R2024_103635",103635,2024-12-31,2,4,75,0.005,"No"
"R2024_109965",109965,2024-12-31,3,5,85,0.027,"No"
"R2024_102796",102796,2024-12-31,3,3,87,0.019,"No"
"R2024_107472",107472,2024-12-31,4,3,100,0.049,"No"
"R2024_109386",109386,2024-12-31,4,4,79,0.035,"No"
"R2024_104117",104117,2024-12-31,4,2,64,0.034,"Yes"
"R2024_109315",109315,2024-12-31,4,2,76,0.041,"No"
"R2024_104907",104907,2024-12-31,4,2,87,0.046,"No"
"R2024_106821",106821,2024-12-31,3,4,100,0.026,"No"
"R2024_100891",100891,2024-12-31,3,4,76,0.029,"No"
"R2024_100248",100248,2024-12-31,4,3,100,0.034,"No"
"R2024_103385",103385,2024-12-31,4,2,74,0.036,"No"
"R2024_108036",108036,2024-12-31,4,3,89,0.042,"No"
"R2024_108391",108391,2024-12-31,3,3,51,0.022,"No"
"R2024_103604",103604,2024-12-31,3,3,65,0.018,"No"
"R2024_109318",109318,2024-12-31,3,3,59,0.019,"No"
"R2024_102883",102883,2024-12-31,3,3,89,0.023,"No"
"R2024_104791",104791,2024-12-31,3,4,98,0.016,"No"
"R2024_105743",105743,2024-12-31,4,4,81,0.042,"No"
"R2024_108427",108427,2024-12-31,4,2,95,0.049,"No"
"R2024_105497",105497,2024-12-31,5,3,100,0.07,"No"
"R2024_102434",102434,2024-12-31,3,5,94,0.016,"No"
"R2024_109116",109116,2024-12-31,4,3,73,0.045,"No"
"R2024_106475",106475,2024-12-31,3,4,62,0.014,"No"
"R2024_109082",109082,2024-12-31,4,4,83,0.043,"Yes"
"R2024_104414",104414,2024-12-31,4,4,93,0.041,"Yes"
"R2024_103227",103227,2024-12-31,4,3,100,0.041,"No"
"R2024_100840",100840,2024-12-31,3,2,69,0.027,"No"
"R2024_106442",106442,2024-12-31,2,4,100,0.008,"No"
"R2024_109099",109099,2024-12-31,4,2,88,0.041,"No"
"R2024_107971",107971,2024-12-31,4,3,99,0.032,"No"
"R2024_106684",106684,2024-12-31,3,3,69,0.022,"No"
"R2024_103631",103631,2024-12-31,5,3,90,0.066,"Yes"
"R2024_102794",102794,2024-12-31,2,3,100,0.004,"No"
"R2024_102121",102121,2024-12-31,4,3,79,0.035,"No"
"R2024_105862",105862,2024-12-31,4,3,100,0.044,"No"
"R2024_106459",106459,2024-12-31,2,3,87,0.005,"No"
"R2024_103753",103753,2024-12-31,3,3,80,0.024,"No"
"R2024_102751",102751,2024-12-31,3,3,91,0.03,"No"
"R2024_108217",108217,2024-12-31,3,3,100,0.02,"No"
"R2024_104748",104748,2024-12-31,4,4,87,0.039,"Yes"
"R2024_103488",103488,2024-12-31,3,3,96,0.013,"No"
"R2024_109151",109151,2024-12-31,3,3,88,0.014,"No"
"R2024_102470",102470,2024-12-31,1,3,59,0,"No"
"R2024_102899",102899,2024-12-31,3,5,85,0.029,"No"
"R2024_103373",103373,2024-12-31,5,3,60,0.08,"No"
"R2024_102131",102131,2024-12-31,3,3,100,0.019,"No"
"R2024_102024",102024,2024-12-31,4,4,97,0.032,"No"
"R2024_109654",109654,2024-12-31,4,3,90,0.04,"No"
"R2024_108907",108907,2024-12-31,3,3,90,0.028,"No"
"R2024_106924",106924,2024-12-31,5,3,72,0.056,"Yes"
"R2024_102689",102689,2024-12-31,4,4,88,0.045,"Yes"
"R2024_102418",102418,2024-12-31,3,5,100,0.019,"No"
"R2024_108003",108003,2024-12-31,2,3,86,0.005,"No"
"R2024_100002",100002,2024-12-31,3,3,62,0.012,"No"
"R2024_108750",108750,2024-12-31,4,3,100,0.03,"No"
"R2024_109384",109384,2024-12-31,4,3,100,0.039,"No"
"R2024_109781",109781,2024-12-31,2,2,67,0.003,"No"
"R2024_109236",109236,2024-12-31,5,5,68,0.052,"No"
"R2024_103449",103449,2024-12-31,3,4,100,0.02,"No"
"R2024_102208",102208,2024-12-31,3,5,93,0.015,"No"
"R2024_100740",100740,2024-12-31,4,1,76,0.041,"No"
"R2024_102285",102285,2024-12-31,3,4,84,0.014,"No"
"R2024_105317",105317,2024-12-31,3,5,90,0.017,"No"
"R2024_106948",106948,2024-12-31,4,1,94,0.031,"No"
"R2024_106305",106305,2024-12-31,5,2,95,0.055,"No"
"R2024_100767",100767,2024-12-31,4,2,71,0.035,"Yes"
"R2024_109294",109294,2024-12-31,3,4,94,0.024,"No"
"R2024_105127",105127,2024-12-31,3,3,52,0.01,"No"
"R2024_100056",100056,2024-12-31,4,4,72,0.043,"Yes"
"R2024_102752",102752,2024-12-31,4,3,100,0.034,"No"
"R2024_109461",109461,2024-12-31,2,3,72,0.003,"No"
"R2024_105006",105006,2024-12-31,3,3,93,0.028,"No"
"R2024_102018",102018,2024-12-31,4,3,100,0.039,"No"
"R2024_103454",103454,2024-12-31,2,4,82,0.004,"No"
"R2024_103419",103419,2024-12-31,4,3,52,0.043,"Yes"
"R2024_103500",103500,2024-12-31,3,3,81,0.026,"No"
"R2024_108182",108182,2024-12-31,3,5,88,0.026,"No"
"R2024_105731",105731,2024-12-31,4,4,75,0.043,"No"
"R2024_104675",104675,2024-12-31,2,3,89,0.001,"No"
"R2024_101090",101090,2024-12-31,2,3,98,0.005,"No"
"R2024_109283",109283,2024-12-31,4,3,84,0.046,"No"
"R2024_100108",100108,2024-12-31,3,3,95,0.029,"No"
"R2024_105604",105604,2024-12-31,4,2,85,0.043,"No"
"R2024_103316",103316,2024-12-31,3,3,74,0.01,"No"
"R2024_102674",102674,2024-12-31,3,3,78,0.018,"No"
"R2024_109520",109520,2024-12-31,2,3,90,0.001,"No"
"R2024_106983",106983,2024-12-31,4,3,84,0.048,"No"
"R2024_105547",105547,2024-12-31,3,3,89,0.01,"No"
"R2024_108060",108060,2024-12-31,4,4,92,0.049,"No"
"R2024_106064",106064,2024-12-31,3,4,98,0.03,"No"
"R2024_100091",100091,2024-12-31,3,2,68,0.014,"No"
"R2024_107446",107446,2024-12-31,1,2,83,0,"No"
"R2024_109742",109742,2024-12-31,4,5,95,0.045,"Yes"
"R2024_108155",108155,2024-12-31,4,4,72,0.045,"No"
"R2024_107849",107849,2024-12-31,4,4,83,0.04,"Yes"
"R2024_108595",108595,2024-12-31,4,4,73,0.048,"No"
"R2024_103215",103215,2024-12-31,3,3,100,0.014,"No"
"R2024_101443",101443,2024-12-31,3,2,97,0.025,"No"
"R2024_109677",109677,2024-12-31,4,4,79,0.033,"Yes"
"R2024_104023",104023,2024-12-31,3,5,69,0.027,"No"
"R2024_102562",102562,2024-12-31,3,4,88,0.021,"No"
"R2024_104684",104684,2024-12-31,3,2,92,0.01,"No"
"R2024_102479",102479,2024-12-31,4,2,93,0.036,"No"
"R2024_104006",104006,2024-12-31,4,4,100,0.038,"No"
"R2024_101516",101516,2024-12-31,3,3,73,0.011,"No"
"R2024_107872",107872,2024-12-31,4,2,98,0.031,"No"
"R2024_105441",105441,2024-12-31,3,4,72,0.021,"No"
"R2024_105142",105142,2024-12-31,4,4,100,0.041,"No"
"R2024_109647",109647,2024-12-31,3,3,84,0.015,"No"
"R2024_103642",103642,2024-12-31,2,3,94,0,"No"
"R2024_100276",100276,2024-12-31,4,2,84,0.043,"Yes"
"R2024_103437",103437,2024-12-31,3,3,85,0.016,"No"
"R2024_103233",103233,2024-12-31,3,3,100,0.027,"No"
"R2024_103613",103613,2024-12-31,4,4,82,0.033,"Yes"
"R2024_104707",104707,2024-12-31,3,3,92,0.013,"No"
"R2024_100857",100857,2024-12-31,4,3,84,0.044,"No"
"R2024_105194",105194,2024-12-31,4,4,81,0.049,"No"
"R2024_108699",108699,2024-12-31,3,2,91,0.029,"No"
"R2024_105613",105613,2024-12-31,3,5,94,0.019,"No"
"R2024_104663",104663,2024-12-31,3,3,96,0.015,"No"
"R2024_100874",100874,2024-12-31,3,4,100,0.03,"No"
"R2024_100777",100777,2024-12-31,3,2,100,0.02,"No"
"R2024_106041",106041,2024-12-31,4,3,81,0.036,"Yes"
"R2024_103728",103728,2024-12-31,4,4,100,0.034,"Yes"
"R2024_106172",106172,2024-12-31,2,3,93,0.002,"No"
"R2024_109590",109590,2024-12-31,3,3,100,0.026,"No"
"R2024_105828",105828,2024-12-31,4,4,75,0.039,"No"
"R2024_102750",102750,2024-12-31,4,3,86,0.045,"Yes"
"R2024_102185",102185,2024-12-31,4,3,95,0.041,"No"
"R2024_102946",102946,2024-12-31,2,4,92,0.01,"No"
"R2024_103197",103197,2024-12-31,3,3,57,0.018,"No"
"R2024_103156",103156,2024-12-31,3,3,91,0.025,"No"
"R2024_103438",103438,2024-12-31,2,3,100,0.007,"No"
"R2024_106770",106770,2024-12-31,4,3,64,0.041,"Yes"
"R2024_104793",104793,2024-12-31,3,3,92,0.028,"No"
"R2024_108922",108922,2024-12-31,3,4,42,0.029,"No"
"R2024_105165",105165,2024-12-31,4,4,72,0.039,"No"
"R2024_104344",104344,2024-12-31,4,3,86,0.031,"No"
"R2024_105864",105864,2024-12-31,3,3,100,0.028,"No"
"R2024_101816",101816,2024-12-31,2,4,86,0.006,"No"
"R2024_103802",103802,2024-12-31,3,2,84,0.019,"No"
"R2024_100206",100206,2024-12-31,4,3,77,0.049,"No"
"R2024_100152",100152,2024-12-31,4,2,100,0.045,"No"
"R2024_103311",103311,2024-12-31,4,5,74,0.034,"No"
"R2024_105329",105329,2024-12-31,4,3,100,0.042,"No"
"R2024_108638",108638,2024-12-31,2,3,67,0.005,"No"
"R2024_103183",103183,2024-12-31,3,4,90,0.014,"No"
"R2024_106563",106563,2024-12-31,2,3,82,0.007,"No"
"R2024_108966",108966,2024-12-31,4,4,100,0.038,"Yes"
"R2024_102862",102862,2024-12-31,4,2,82,0.04,"Yes"
"R2024_100138",100138,2024-12-31,4,3,95,0.037,"Yes"
"R2024_105189",105189,2024-12-31,5,2,91,0.057,"No"
"R2024_109279",109279,2024-12-31,3,2,82,0.017,"No"
"R2024_104803",104803,2024-12-31,3,3,25,0.019,"No"
"R2024_107245",107245,2024-12-31,3,2,85,0.018,"No"
"R2024_107309",107309,2024-12-31,3,3,56,0.012,"No"
"R2024_107823",107823,2024-12-31,4,2,46,0.036,"Yes"
"R2024_104735",104735,2024-12-31,3,3,67,0.021,"No"
"R2024_105683",105683,2024-12-31,4,1,87,0.042,"Yes"
"R2024_103200",103200,2024-12-31,2,5,70,0.008,"No"
"R2024_102619",102619,2024-12-31,3,3,95,0.012,"No"
"R2024_104254",104254,2024-12-31,4,4,75,0.035,"Yes"
"R2024_106816",106816,2024-12-31,4,4,82,0.041,"No"
"R2024_106001",106001,2024-12-31,2,3,49,0.008,"No"
"R2024_108117",108117,2024-12-31,5,2,100,0.069,"Yes"
"R2024_101313",101313,2024-12-31,3,2,96,0.021,"No"
"R2024_106066",106066,2024-12-31,4,3,69,0.034,"No"
"R2024_101787",101787,2024-12-31,4,1,100,0.035,"No"
"R2024_100095",100095,2024-12-31,2,3,84,0.009,"No"
"R2024_108951",108951,2024-12-31,3,3,85,0.026,"No"
"R2024_106783",106783,2024-12-31,3,3,82,0.026,"No"
"R2024_107528",107528,2024-12-31,5,4,88,0.074,"Yes"
"R2024_100392",100392,2024-12-31,4,2,83,0.047,"No"
"R2024_106010",106010,2024-12-31,4,2,94,0.039,"Yes"
"R2024_106651",106651,2024-12-31,3,3,57,0.014,"No"
"R2024_109661",109661,2024-12-31,2,2,64,0.007,"No"
"R2024_100681",100681,2024-12-31,4,2,84,0.033,"No"
"R2024_106616",106616,2024-12-31,2,3,90,0.01,"No"
"R2024_104198",104198,2024-12-31,2,3,100,0.001,"No"
"R2024_105794",105794,2024-12-31,3,4,84,0.029,"No"
"R2024_109188",109188,2024-12-31,2,4,78,0.007,"No"
"R2024_109993",109993,2024-12-31,4,4,86,0.041,"No"
"R2024_102857",102857,2024-12-31,5,3,43,0.063,"No"
"R2024_107448",107448,2024-12-31,4,4,81,0.037,"No"
"R2024_109096",109096,2024-12-31,3,4,87,0.023,"No"
"R2024_105727",105727,2024-12-31,3,3,74,0.022,"No"
"R2024_107098",107098,2024-12-31,3,3,84,0.011,"No"
"R2024_105894",105894,2024-12-31,3,5,66,0.026,"No"
"R2024_109485",109485,2024-12-31,3,3,91,0.019,"No"
"R2024_102430",102430,2024-12-31,4,3,96,0.042,"No"
"R2024_102875",102875,2024-12-31,2,4,100,0,"No"
"R2024_100587",100587,2024-12-31,4,3,75,0.049,"No"
"R2024_107515",107515,2024-12-31,2,5,80,0.006,"No"
"R2024_107133",107133,2024-12-31,4,4,57,0.032,"Yes"
"R2024_100940",100940,2024-12-31,3,3,80,0.019,"No"
"R2024_107349",107349,2024-12-31,4,3,40,0.047,"No"
"R2024_103130",103130,2024-12-31,3,5,81,0.011,"No"
"R2024_101530",101530,2024-12-31,4,3,90,0.032,"Yes"
"R2024_108531",108531,2024-12-31,2,5,100,0.003,"No"
"R2024_104801",104801,2024-12-31,2,2,75,0,"No"
"R2024_102397",102397,2024-12-31,4,3,88,0.032,"No"
"R2024_107800",107800,2024-12-31,3,3,85,0.03,"No"
"R2024_101921",101921,2024-12-31,2,5,82,0.003,"No"
"R2024_109683",109683,2024-12-31,4,3,85,0.043,"No"
"R2024_104022",104022,2024-12-31,2,3,97,0.006,"No"
"R2024_105112",105112,2024-12-31,4,3,98,0.039,"No"
"R2024_109741",109741,2024-12-31,4,4,98,0.045,"No"
"R2024_100191",100191,2024-12-31,4,3,80,0.037,"Yes"
"R2024_106222",106222,2024-12-31,4,2,67,0.04,"Yes"
"R2024_100920",100920,2024-12-31,2,2,87,0.006,"No"
"R2024_103069",103069,2024-12-31,3,3,73,0.026,"No"
"R2024_109509",109509,2024-12-31,4,3,69,0.032,"Yes"
"R2024_108210",108210,2024-12-31,4,5,82,0.035,"Yes"
"R2024_109942",109942,2024-12-31,4,3,54,0.041,"No"
"R2024_101902",101902,2024-12-31,3,4,100,0.018,"No"
"R2024_101770",101770,2024-12-31,4,2,57,0.04,"No"
"R2024_107019",107019,2024-12-31,4,4,89,0.05,"No"
"R2024_103664",103664,2024-12-31,3,3,64,0.025,"No"
"R2024_100643",100643,2024-12-31,4,4,100,0.043,"Yes"
"R2024_102919",102919,2024-12-31,4,3,72,0.032,"No"
"R2024_106522",106522,2024-12-31,4,2,100,0.044,"No"
"R2024_102510",102510,2024-12-31,4,4,94,0.031,"No"
"R2024_107418",107418,2024-12-31,4,4,100,0.035,"No"
"R2024_109191",109191,2024-12-31,4,4,79,0.035,"No"
"R2024_101125",101125,2024-12-31,3,1,86,0.011,"No"
"R2024_109302",109302,2024-12-31,2,2,100,0.005,"No"
"R2024_102385",102385,2024-12-31,3,4,100,0.022,"No"
"R2024_109060",109060,2024-12-31,4,2,100,0.042,"No"
"R2024_108485",108485,2024-12-31,4,2,54,0.034,"No"
"R2024_100393",100393,2024-12-31,3,3,83,0.021,"No"
"R2024_106360",106360,2024-12-31,3,3,75,0.023,"No"
"R2024_109374",109374,2024-12-31,3,4,84,0.023,"No"
"R2024_101270",101270,2024-12-31,3,4,98,0.023,"No"
"R2024_107951",107951,2024-12-31,4,3,88,0.04,"No"
"R2024_108791",108791,2024-12-31,2,4,75,0.005,"No"
"R2024_100854",100854,2024-12-31,5,2,93,0.066,"No"
"R2024_101496",101496,2024-12-31,4,4,86,0.037,"Yes"
"R2024_108188",108188,2024-12-31,4,4,99,0.033,"No"
"R2024_109190",109190,2024-12-31,3,2,67,0.024,"No"
"R2024_105664",105664,2024-12-31,2,3,70,0.006,"No"
"R2024_109879",109879,2024-12-31,3,3,92,0.018,"No"
"R2024_103179",103179,2024-12-31,3,4,86,0.026,"No"
"R2024_104516",104516,2024-12-31,3,5,89,0.019,"No"
"R2024_102277",102277,2024-12-31,4,4,40,0.033,"No"
"R2024_109613",109613,2024-12-31,2,4,100,0.007,"No"
"R2024_105464",105464,2024-12-31,3,2,75,0.018,"No"
"R2024_103943",103943,2024-12-31,2,4,96,0.005,"No"
"R2024_100739",100739,2024-12-31,2,3,68,0.002,"No"
"R2024_109955",109955,2024-12-31,3,4,100,0.025,"No"
"R2024_106737",106737,2024-12-31,4,3,75,0.039,"No"
"R2024_103022",103022,2024-12-31,3,3,47,0.017,"No"
"R2024_106950",106950,2024-12-31,3,3,76,0.018,"No"
"R2024_100114",100114,2024-12-31,2,3,89,0.008,"No"
"R2024_100217",100217,2024-12-31,5,4,87,0.051,"No"
"R2024_105425",105425,2024-12-31,4,3,92,0.048,"No"
"R2024_105265",105265,2024-12-31,4,3,100,0.049,"No"
"R2024_106582",106582,2024-12-31,3,3,100,0.01,"No"
"R2024_103292",103292,2024-12-31,5,3,56,0.065,"No"
"R2024_100018",100018,2024-12-31,2,3,69,0.002,"No"
"R2024_103788",103788,2024-12-31,4,3,78,0.04,"No"
"R2024_104119",104119,2024-12-31,3,2,100,0.011,"No"
"R2024_109226",109226,2024-12-31,3,4,61,0.028,"No"
"R2024_100565",100565,2024-12-31,4,4,93,0.04,"Yes"
"R2024_106875",106875,2024-12-31,3,2,88,0.014,"No"
"R2024_109551",109551,2024-12-31,3,4,100,0.022,"No"
"R2024_103556",103556,2024-12-31,5,3,100,0.052,"Yes"
"R2024_105123",105123,2024-12-31,4,4,89,0.044,"Yes"
"R2024_100728",100728,2024-12-31,4,2,70,0.043,"No"
"R2024_101261",101261,2024-12-31,4,3,77,0.043,"Yes"
"R2024_104913",104913,2024-12-31,4,3,64,0.045,"Yes"
"R2024_101151",101151,2024-12-31,4,2,85,0.045,"Yes"
"R2024_100782",100782,2024-12-31,3,4,77,0.02,"No"
"R2024_102457",102457,2024-12-31,2,2,88,0.007,"No"
"R2024_107932",107932,2024-12-31,3,4,78,0.011,"No"
"R2024_108896",108896,2024-12-31,2,4,100,0,"No"
"R2024_103447",103447,2024-12-31,3,4,98,0.017,"No"
"R2024_106832",106832,2024-12-31,4,3,76,0.048,"Yes"
"R2024_102241",102241,2024-12-31,2,3,78,0.008,"No"
"R2024_105055",105055,2024-12-31,2,2,100,0.001,"No"
"R2024_105883",105883,2024-12-31,4,4,78,0.035,"No"
"R2024_100721",100721,2024-12-31,5,3,63,0.061,"Yes"
"R2024_107389",107389,2024-12-31,4,3,80,0.037,"No"
"R2024_101967",101967,2024-12-31,2,4,100,0.007,"No"
"R2024_107790",107790,2024-12-31,3,4,100,0.01,"No"
"R2024_100749",100749,2024-12-31,3,2,85,0.022,"No"
"R2024_107766",107766,2024-12-31,3,4,70,0.015,"No"
"R2024_102124",102124,2024-12-31,4,3,70,0.049,"No"
"R2024_108005",108005,2024-12-31,3,3,88,0.014,"No"
"R2024_103690",103690,2024-12-31,2,4,81,0.005,"No"
"R2024_103876",103876,2024-12-31,3,3,80,0.02,"No"
"R2024_101191",101191,2024-12-31,3,4,81,0.03,"No"
